method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-trim_min-none,3.571428571428571,15.151515151515152,93.60189573459715,98.86263574992662,0.86,88.4716160595417
acs-trim_min-mode,14.285714285714285,1.5151515151515151,7.6923076923076925,99.94129732902847,0.18,99.82532750582322
acs-trim_min-mean,28.57142857142857,1.5151515151515151,9.090909090909092,94.22197995723091,0.35,99.70887918025255
acs-truncate_min-none,3.571428571428571,15.909090909090908,92.80000000000001,98.87888381064195,0.95,89.83988389372826
acs-truncate_min-mode,17.857142857142858,1.5151515151515151,8.0,99.9392008050652,0.52,99.79621542152017
acs-truncate_min-mean,39.285714285714285,0.7575757575757576,5.555555555555555,97.97999916139041,0.58,99.65065501164645
acs-half_min-none,3.571428571428571,15.909090909090908,94.33962264150944,98.88464925154095,0.81,86.87045127153397
acs-half_min-mode,42.857142857142854,0.7575757575757576,5.88235294117647,76.8716717682083,0.55,99.62154293898493
acs-half_min-mean,39.285714285714285,0.7575757575757576,5.555555555555555,78.27267390666275,0.67,99.65065501164645
acs-ruled_max_step-none,0.0,6.8181818181818175,56.92307692307692,98.9140005870267,0.78,98.9228529855609
acs-ruled_max_step-mode,57.14285714285714,0.0,0.0,58.144995597299676,0.97,99.53420669771731
acs-ruled_max_step-mean,71.42857142857143,0.0,0.0,80.96775546144492,0.91,99.4177583605051
acs-max_step-none,21.428571428571427,21.21212121212121,95.80952380952381,83.617237620026,0.89,85.18195003271103
acs-double_max_step-none,0.0,6.8181818181818175,57.57575757575758,98.88464925154095,0.78,98.89374086633325
scs_symmin,42.857142857142854,0.0,0.0,66.91056228772693,0.83,99.65065501164645
scs_indep,60.71428571428571,0.0,0.0,62.926118495534396,0.98,99.50509462505579
lof,0.0,54.54545454545454,94.57364341085271,99.85114679860791,1.0,85.79330444335938
if,14.285714285714285,4.545454545454546,70.0,99.48006205710932,1.0,98.25327508151531
ocsvm,17.857142857142858,62.878787878787875,98.66045428072219,75.87425049268313,1.0,50.538572669029236
dbscan,0.0,100.0,99.1848617176128,50.0,11.0,0.8151412010192871
dbscan_adaptive,100.0,0.0,0.0,50.0,2.64,99.1848616860807
dbscan_adaptive_elbow,85.71428571428571,16.666666666666664,99.15966386554622,46.0019288020462,2.64,85.56040823459625
kmeans,57.14285714285714,50.75757575757576,99.2156862745098,45.57214138957608,4.17,55.342066287994385
gmm,0.0,100.0,99.1848617176128,50.0,11.0,0.8151412010192871
kde,39.285714285714285,9.090909090909092,87.21804511278195,92.41163151494823,1.0,96.30276560783386
affprop,0.0,9.090909090909092,94.5631067961165,100.0,0.79,85.8224168419838
