method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,8.955223880597014,93.66197183098592,100.0,0.89,100.0,91.08579084277153,0.2402002147031073,0.06338028169014084,1.0
acs-trim_min-mode,0.0,6.7164179104477615,93.07692307692308,100.0,0.23,100.0,91.8900802731514,0.2521549840929279,0.06923076923076923,1.0
acs-trim_min-mean,0.0,0.0,0.0,100.0,0.24,100.0,100.0,1.0,1.0,1.0
acs-truncate_min-none,0.0,15.671641791044777,95.54455445544554,100.0,0.96,100.0,87.06434369087219,0.1968656067230123,0.04455445544554455,1.0
acs-truncate_min-mode,0.0,7.462686567164178,92.56198347107438,100.0,0.55,100.0,92.49329790472984,0.26222658639168156,0.0743801652892562,1.0
acs-truncate_min-mean,0.0,5.223880597014925,90.32258064516128,100.0,0.54,100.0,94.36997324228287,0.30214684391767027,0.0967741935483871,1.0
acs-half_min-none,0.0,7.462686567164178,93.12977099236642,100.0,0.85,100.0,91.82305634021759,0.25109848590744677,0.06870229007633588,1.0
acs-half_min-mode,0.0,0.0,0.0,100.0,0.08,100.0,100.0,1.0,1.0,1.0
acs-half_min-mean,0.0,0.0,0.0,100.0,0.1,99.99999999999999,100.0,1.0,1.0,1.0
lof,0.0,55.970149253731336,95.98214285714286,97.09595959595963,1.0,99.97752303888515,85.58981269598007,0.18534731403024324,0.04017857142857143,1.0
lof_norm,0.0,58.95522388059702,95.98214285714286,100.0,1.0,100.0,85.58981269598007,0.18534731403024324,0.04017857142857143,1.0
if,11.11111111111111,14.925373134328357,91.48936170212765,27.79859829906381,1.0,94.32082115831273,94.16890069842339,0.2648025746615242,0.0851063829787234,0.8888888888888888
if_norm,22.22222222222222,11.940298507462686,91.56626506024097,55.547384989998115,1.0,98.64389001273695,94.7721179574728,0.24544321025913834,0.08433734939759036,0.7777777777777778
ocsvm,22.22222222222222,48.507462686567166,99.06040268456375,3.5474497478196567,1.0,81.89855398216828,50.402143597602844,0.0433835610831351,0.009395973154362415,0.7777777777777778
ocsvm_norm,0.0,55.223880597014926,98.77551020408163,29.82277088291957,1.0,96.80827152169027,51.340481638908386,0.07905966129385378,0.012244897959183673,1.0
dbscan,0.0,100.0,99.39678284182307,50.30160857908847,14.0,50.0,0.6032168865203857,0.0,0.006032171581769437,1.0
dbscan_norm,0.0,0.7462686567164178,10.0,95.0,0.07,99.96628455832771,99.93297586916015,0.9483633913484318,0.9,1.0
dbscan_elbow,0.0,100.0,99.39678284182307,50.30160857908847,0.99,50.0,0.6032168865203857,0.0,0.006032171581769437,1.0
dbscan_elbow_norm,0.0,100.0,99.39678284182307,50.30160857908847,0.99,50.0,0.6032168865203857,0.0,0.006032171581769437,1.0
kmeans,66.66666666666666,55.223880597014926,99.63680387409201,0.3826704490129764,5.08,35.9518993032142,44.436997175216675,-0.03452066880627559,0.0036319612590799033,0.3333333333333333
kmeans_norm,66.66666666666666,55.223880597014926,99.63680387409201,0.3826704490129764,5.08,35.9518993032142,44.436997175216675,-0.03452066880627559,0.0036319612590799033,0.3333333333333333
gmm,0.0,100.0,99.39678284182307,50.30160857908847,14.0,50.0,0.6032168865203857,0.0,0.006032171581769437,1.0
gmm_norm,0.0,100.0,99.39678284182307,50.30160857908847,14.0,50.0,0.6032168865203857,0.0,0.006032171581769437,1.0
kde,0.0,100.0,99.37716262975779,50.31141868512111,1.0,51.58462575859743,3.753352165222168,0.014049655798651455,0.006228373702422145,1.0
kde_norm,0.0,47.01492537313433,97.83132530120481,42.95534406906106,1.0,98.01453510152093,72.78820276260376,0.12549732894569687,0.021686746987951807,1.0
affprop,100.0,0.0,100.0,0.4962755254143545,1.13,45.8417621937514,83.8471844792366,-0.03342792346007907,0.0,0.0
affprop_norm,66.66666666666666,10.44776119402985,98.5576923076923,18.52049071494,0.98,68.75702405034839,85.8579084277153,0.0436149089630606,0.014423076923076924,0.3333333333333333
knnod,0.0,44.776119402985074,94.0,100.00000000000003,1.0,100.0,90.54959788918495,0.23301362035093406,0.06,1.0
knnod_norm,0.0,37.3134328358209,94.0,100.00000000000003,1.0,100.0,90.54959788918495,0.23301362035093406,0.06,1.0
