method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,20.754716981132077,64.70588235294117,73.04969336219335,0.89,99.75787115906365,96.32721208035946,0.5828493786014409,0.35294117647058826,1.0
acs-trim_min-mode,0.0,6.289308176100629,21.73913043478261,72.04226651901071,0.18,99.7160704145372,99.44351697340608,0.8821363729046954,0.782608695652174,1.0
acs-trim_min-mean,0.0,1.8867924528301887,7.6923076923076925,84.21672086726267,0.18,99.88958293898669,99.83305509667844,0.9599502018272645,0.9230769230769231,1.0
acs-truncate_min-none,0.0,16.9811320754717,52.0,76.90625769894062,0.96,99.7720676383368,97.82971628010273,0.6851055950145734,0.48,1.0
acs-truncate_min-mode,0.0,6.289308176100629,21.73913043478261,76.06421356421356,0.51,99.7491955328412,99.44351697340608,0.8821363729046954,0.782608695652174,1.0
acs-truncate_min-mean,0.0,1.257861635220126,5.263157894736842,86.19030214424951,0.51,99.89589248533031,99.8887033900246,0.9727756562334151,0.9473684210526315,1.0
acs-half_min-none,0.0,18.867924528301888,55.55555555555556,73.65950445218739,0.84,99.76260331882139,97.49582633376122,0.6580936567282291,0.4444444444444444,1.0
acs-half_min-mode,0.0,3.7735849056603774,14.285714285714285,72.22222222222221,0.02,99.73815382673985,99.66611019335687,0.9242415477295561,0.8571428571428571,1.0
acs-half_min-mean,0.0,1.257861635220126,5.263157894736842,83.25414230019493,0.03,99.88958293898669,99.8887033900246,0.9727756562334151,0.9473684210526315,1.0
lof,19.444444444444446,67.29559748427673,89.25925925925927,25.181135523801128,1.0,82.07457883778157,86.1992210149765,0.26221759036059233,0.10740740740740741,0.8055555555555556
lof_norm,19.444444444444446,67.9245283018868,89.25925925925927,32.75204478173273,1.0,90.12871474540981,86.1992210149765,0.26221759036059233,0.10740740740740741,0.8055555555555556
if,19.444444444444446,17.61006289308176,76.22950819672131,58.36684458981986,1.0,97.71594422361034,94.43516954779625,0.4192675844989822,0.23770491803278687,0.8055555555555556
if_norm,0.0,14.465408805031446,43.75,90.50451946620228,1.0,99.81386838286326,98.44184750691056,0.7440135872804486,0.5625,1.0
ocsvm,5.555555555555555,57.23270440251572,96.21380846325167,38.124011623567725,1.0,90.00094643195155,51.808568835258484,0.12717182956115292,0.0378619153674833,0.9444444444444444
ocsvm_norm,0.0,48.42767295597484,95.87155963302753,88.67239032438194,1.0,99.0472585021137,53.47801744937897,0.1472597966080509,0.04128440366972477,1.0
dbscan,0.0,100.0,97.9966611018364,51.0016694490818,14.0,50.0,2.003335952758789,0.0,0.02003338898163606,1.0
dbscan_norm,0.0,6.289308176100629,21.73913043478261,89.13043478260869,0.22,99.7160704145372,99.44351697340608,0.8821363729046954,0.782608695652174,1.0
dbscan_elbow,0.0,100.0,97.9966611018364,51.0016694490818,0.99,50.0,2.003335952758789,0.0,0.02003338898163606,1.0
dbscan_elbow_norm,0.0,100.0,97.9966611018364,51.0016694490818,0.99,50.0,2.003335952758789,0.0,0.02003338898163606,1.0
kmeans,88.88888888888889,39.62264150943396,99.43100995732574,6.780212943994685,6.85,37.06542999558332,59.3210905790329,-0.08206178159877568,0.005689900426742532,0.1111111111111111
kmeans_norm,88.88888888888889,39.62264150943396,99.43100995732574,6.780212943994685,6.85,37.06542999558332,59.3210905790329,-0.08206178159877568,0.005689900426742532,0.1111111111111111
gmm,0.0,100.0,97.9966611018364,51.0016694490818,14.0,50.0,2.003335952758789,0.0,0.02003338898163606,1.0
gmm_norm,0.0,100.0,97.9966611018364,51.0016694490818,14.0,50.0,2.003335952758789,0.0,0.02003338898163606,1.0
kde,0.0,100.0,97.99442896935932,51.00278551532034,1.0,50.05678591709256,2.114635705947876,0.004772592382955058,0.020055710306406686,1.0
kde_norm,0.0,24.528301886792452,61.29032258064516,95.81431940911371,1.0,99.91482112436117,96.82804681360722,0.6120189836578939,0.3870967741935484,1.0
affprop,0.0,27.044025157232703,85.99221789883269,47.368421052631575,0.63,99.88642816581489,87.70172521471977,0.34999784566383024,0.14007782101167315,1.0
affprop_norm,0.0,27.67295597484277,85.7707509881423,47.368421052631575,0.68,99.88642816581488,87.92431801557541,0.35321160145455505,0.1422924901185771,1.0
knnod,0.0,45.28301886792453,80.0,97.61047325116571,1.0,99.95267840242288,91.98664426803589,0.42853897824741966,0.2,1.0
knnod_norm,0.0,46.540880503144656,80.0,99.38199994185547,1.0,99.98738090731277,91.98664426803589,0.42853897824741966,0.2,1.0
