method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,12.432432432432433,97.5359342915811,79.86458333333334,0.9,99.98616682805367,86.90197169780731,0.146295939260754,0.024640657084188913,1.0
acs-trim_min-mode,0.0,7.297297297297297,95.20958083832335,71.0,0.15,99.98616682805367,93.42341125011444,0.21152605137511596,0.04790419161676647,1.0
acs-trim_min-mean,8.333333333333332,0.0,0.0,100.0,0.12,100.0,99.97242520330474,0.957294692693433,1.0,0.9166666666666666
acs-truncate_min-none,0.0,12.432432432432433,97.5359342915811,79.86458333333334,0.97,99.98616682805367,86.90197169780731,0.146295939260754,0.024640657084188913,1.0
acs-truncate_min-mode,0.0,12.432432432432433,97.5334018499486,77.86805555555554,0.5,99.98616682805367,86.91575825214386,0.14638275286587724,0.024665981500513873,1.0
acs-truncate_min-mean,0.0,11.891891891891893,96.26168224299066,99.99999999999999,0.47,100.0,91.47938787937164,0.18489815305878377,0.037383177570093455,1.0
acs-half_min-none,0.0,19.72972972972973,98.44357976653697,80.90625,0.87,99.98616682805367,79.07072901725769,0.1108869406937371,0.01556420233463035,1.0
acs-half_min-mode,0.0,6.216216216216217,95.17102615694165,48.0,0.0,99.98616682805367,93.47856044769287,0.212438455145611,0.0482897384305835,1.0
acs-half_min-mean,0.0,12.432432432432433,97.5334018499486,100.0,0.07,100.0,86.91575825214386,0.14638275286587724,0.024665981500513873,1.0
lof,95.83333333333334,51.891891891891895,99.90808823529412,0.19264408363306196,1.0,19.19467883985798,84.69598740339279,-0.01748207339229834,0.0009191176470588235,0.041666666666666664
lof_norm,95.83333333333334,56.75675675675676,99.90808823529412,0.19206615051854486,1.0,17.75372342878222,84.69598740339279,-0.01748207339229834,0.0009191176470588235,0.041666666666666664
if,8.333333333333332,10.81081081081081,96.53543307086613,7.548940167097315,1.0,97.35382948310047,91.52074977755547,0.1690244759144254,0.03464566929133858,0.9166666666666666
if_norm,0.0,11.621621621621623,96.3963963963964,49.10252979311601,1.0,98.91640153087103,91.14849045872688,0.18120627200176492,0.036036036036036036,1.0
ocsvm,29.166666666666668,44.5945945945946,99.53103448275861,0.4858071326150607,1.0,64.398026467469,50.15855431556702,0.024031795021065786,0.004689655172413793,0.7083333333333334
ocsvm_norm,0.0,47.2972972972973,99.34426229508196,1.2519448164762188,1.0,88.14324249550421,49.86901879310608,0.05708928112946377,0.006557377049180328,1.0
dbscan,0.0,100.0,99.6691024403695,50.16544877981525,11.0,50.0,0.33089518547058105,0.0,0.003308975596304977,1.0
dbscan_norm,100.0,0.2702702702702703,100.0,0.16544877981524886,0.79,49.993083414026835,99.65531504712999,-0.0006766087514405942,0.0,0.0
dbscan_elbow,0.0,100.0,99.6691024403695,50.16544877981525,1.0,50.0,0.33089518547058105,0.0,0.003308975596304977,1.0
dbscan_elbow_norm,0.0,100.0,99.6691024403695,50.16544877981525,1.0,50.0,0.33089518547058105,0.0,0.003308975596304977,1.0
kmeans,66.66666666666666,24.324324324324326,99.57850368809274,0.3210473424971346,6.04,51.41559459584083,73.72121810913086,0.009392117719446117,0.004214963119072708,0.3333333333333333
kmeans_norm,66.66666666666666,24.324324324324326,99.57850368809274,0.3210473424971346,6.04,51.41559459584083,73.72121810913086,0.009392117719446117,0.004214963119072708,0.3333333333333333
gmm,0.0,100.0,99.6691024403695,50.16544877981525,11.0,50.0,0.33089518547058105,0.0,0.003308975596304977,1.0
gmm_norm,0.0,100.0,99.6691024403695,50.16544877981525,11.0,50.0,0.33089518547058105,0.0,0.003308975596304977,1.0
kde,0.0,100.0,99.66891985101394,50.165608611647805,1.0,50.048416101812144,0.38604736328125,0.0013534974885739423,0.0033108014898606706,1.0
kde_norm,0.0,62.70270270270271,99.46902654867257,2.825549581301863,1.0,94.36644072485821,38.01185488700867,0.04480403284391417,0.005309734513274336,1.0
affprop,0.0,11.351351351351353,97.83001808318264,100.0,0.8,100.0,85.08203476667404,0.1358377725825805,0.0216998191681736,1.0
affprop_norm,0.0,15.675675675675677,97.66536964980544,100.0,0.78,100.0,86.15745157003403,0.14178804977212933,0.023346303501945526,1.0
knnod,25.0,34.054054054054056,97.52066115702479,32.851296729445686,1.0,94.8759625582146,90.15579745173454,0.12476935707127802,0.024793388429752067,0.75
knnod_norm,0.0,30.54054054054054,96.69421487603306,25.263559381169802,1.0,98.38670632175959,90.32124653458595,0.1727646976619956,0.03305785123966942,1.0
