method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-trim_min-none,0.0,8.51063829787234,94.39999999999999,100.0,0.76,88.99766877293587
acs-trim_min-mode,3.571428571428571,0.0,0.0,100.0,0.21,99.97668997675646
acs-trim_min-mean,28.57142857142857,0.0,0.0,100.0,0.19,99.81351981405169
acs-truncate_min-none,0.0,8.51063829787234,94.85294117647058,100.0,0.92,87.97202780842781
acs-truncate_min-mode,3.571428571428571,0.0,0.0,100.0,0.44,99.97668997675646
acs-truncate_min-mean,0.0,0.0,0.0,100.0,0.37,100.0
acs-half_min-none,0.0,8.51063829787234,94.39999999999999,100.0,0.68,88.99766877293587
acs-half_min-mode,10.714285714285714,0.0,0.0,96.43778909968492,0.27,99.930069927359
acs-half_min-mean,14.285714285714285,0.0,0.0,98.81343433666288,0.42,99.90675990702584
acs-ruled_max_step-none,3.571428571428571,8.51063829787234,94.58917835671342,98.04417778373669,0.82,88.97435888648033
acs-ruled_max_step-mode,14.285714285714285,0.0,0.0,92.07280284239458,0.22,99.90675990702584
acs-ruled_max_step-mean,28.57142857142857,0.0,0.0,96.04394315210834,0.65,99.81351981405169
acs-max_step-none,3.571428571428571,8.51063829787234,94.58917835671342,98.79541797948649,0.91,88.97435888648033
acs-double_max_step-none,3.571428571428571,8.51063829787234,94.58917835671342,98.04417778373669,0.82,88.97435888648033
scs_symmin,14.285714285714285,0.0,0.0,98.41791244888383,0.91,99.90675990702584
scs_indep,14.285714285714285,0.0,0.0,96.34896426895489,1.55,99.90675990702584
lof,39.285714285714285,55.85106382978723,97.36024844720497,70.29060803110545,1.0,85.12820452451706
if,0.0,6.382978723404255,88.23529411764706,99.90782328886506,1.0,95.10489515960217
ocsvm,3.571428571428571,54.78723404255319,98.74184529356943,92.95937520949252,1.0,50.582751631736755
dbscan,0.0,100.0,99.34731934731936,50.0,11.0,0.6526827812194824
dbscan_adaptive,100.0,0.0,0.0,50.0,1.55,99.34731936082244
dbscan_adaptive_elbow,14.285714285714285,0.0,0.0,96.83414895756519,1.55,99.90675990702584
kmeans,71.42857142857143,28.191489361702125,99.43859649122807,48.4547831333378,5.01,66.50349795818329
gmm,0.0,100.0,99.34731934731936,50.0,11.0,0.6526827812194824
kde,0.0,35.1063829787234,98.1157469717362,99.12934906482536,1.0,66.01398587226868
affprop,0.0,9.574468085106384,95.17241379310344,100.0,0.85,87.1328666806221
