method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
scs_symmin,42.857142857142854,0.0,0.0,74.92358901356558,0.75,99.6511627919972
scs_indep,42.857142857142854,0.0,0.0,65.02522609278176,1.03,99.6511627919972
lof,3.571428571428571,43.57142857142857,94.76744186046511,98.4246776084408,1.0,85.75581461191177
if,25.0,2.142857142857143,64.40677966101694,97.16965332440127,1.0,98.69186049327254
ocsvm,7.142857142857142,44.285714285714285,98.48661233993015,86.802880589516,1.0,50.7558137178421
dbscan,0.0,100.0,99.18604651162791,50.0,11.0,0.8139550685882568
dbscan_adaptive,100.0,0.0,0.0,50.0,1.39,99.18604651466012
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,58.74644113213867,1.39,99.53488372266293
kmeans,85.71428571428571,37.857142857142854,99.7364953886693,33.76528219728688,4.75,55.29069900512695
gmm,0.0,100.0,99.18604651162791,50.0,11.0,0.8139550685882568
kde,32.142857142857146,2.857142857142857,81.9047619047619,95.98475967174677,1.0,97.23837208002806
affprop,0.0,17.857142857142858,94.36619718309859,100.0,0.83,86.36627942323685
