method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,12.318840579710146,92.67015706806284,90.63244244509129,0.51,90.70133939385414
acs-max_step-mode,14.285714285714285,0.0,0.0,97.3235549843118,0.63,99.89493038738146
acs-double_max_step-none,0.0,12.318840579710146,92.78350515463917,90.47367028314369,0.51,90.54373502731323
acs-double_max_step-mode,14.285714285714285,0.0,0.0,96.43140664574908,0.62,99.89493038738146
scs_symmin,7.142857142857142,0.0,0.0,100.0,0.24,99.94746519369073
scs_indep,10.714285714285714,13.043478260869565,94.96981891348088,98.57861112161191,0.61,87.52298429608345
lof,42.857142857142854,44.927536231884055,97.19789842381786,70.70842626545193,1.0,85.10638326406479
if,0.0,7.246376811594203,48.148148148148145,99.98109855214909,1.0,99.31704755872488
ocsvm,0.0,41.30434782608695,98.52863899106674,97.59195554379465,1.0,50.74862241744995
dbscan,0.0,100.0,99.26451273969005,50.0,11.0,0.7354855537414551
dbscan_adaptive,100.0,0.0,0.0,50.0,5.98,99.26451272331178
dbscan_adaptive_elbow,28.57142857142857,0.0,0.0,85.71428571428572,5.98,99.78986077476293
kmeans,0.0,54.347826086956516,98.5393844548774,62.50330775337392,2.54,50.380876660346985
gmm,0.0,100.0,99.26451273969005,50.0,11.0,0.7354855537414551
kde,0.0,29.71014492753623,97.38805970149254,99.91966884663366,1.0,72.57683277130127
affprop,0.0,7.246376811594203,94.81481481481482,100.0,0.85,86.55108958482742
