method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,12.162162162162163,65.85365853658537,88.80002384751519,0.92,99.86754966887416,86.68310791254044,0.5409420642838251,0.34146341463414637,1.0
acs-trim_min-mode,0.0,6.756756756756757,49.09090909090909,85.70548222113437,0.34,99.86754966887418,93.34155395627022,0.6875166245048187,0.509090909090909,1.0
acs-trim_min-mean,0.0,4.054054054054054,29.11392405063291,91.91866407399483,0.32,99.86754966887418,97.16399498283863,0.8290152747451347,0.7088607594936709,1.0
acs-truncate_min-none,0.0,12.162162162162163,68.36158192090396,75.40470201928909,0.97,99.86754966887416,85.0801482796669,0.5154404926714521,0.3163841807909605,1.0
acs-truncate_min-mode,0.0,6.756756756756757,49.09090909090909,75.40495291850424,0.6,99.86754966887416,93.34155395627022,0.6875166245048187,0.509090909090909,1.0
acs-truncate_min-mean,0.0,6.756756756756757,48.62385321100918,75.407342280731,0.59,99.86754966887418,93.46485808491707,0.6911556216387176,0.5137614678899083,1.0
acs-half_min-none,0.0,8.108108108108109,52.94117647058824,88.5686214332085,0.89,99.86754966887416,92.2318123281002,0.6567500344219892,0.47058823529411764,1.0
acs-half_min-mode,0.0,5.405405405405405,48.62385321100918,100.0,0.21,100.0,93.46485808491707,0.6911556216387176,0.5137614678899083,1.0
acs-half_min-mean,0.0,2.7027027027027026,28.205128205128204,100.0,0.19,100.0,97.28729967027903,0.8348822419691955,0.717948717948718,1.0
lof,69.64285714285714,45.94594594594595,86.0655737704918,11.120836059218295,1.0,54.90066225165563,82.2441428899765,0.11666487464062149,0.13934426229508196,0.30357142857142855
lof_norm,57.14285714285714,47.2972972972973,80.32786885245902,18.619751436108302,1.0,57.365184484389786,83.97040665149689,0.21189226404893324,0.19672131147540983,0.42857142857142855
if,17.857142857142858,4.054054054054054,33.33333333333333,76.39754474257028,1.0,98.29233680227057,95.9309495985508,0.7187837583375093,0.6666666666666666,0.8214285714285714
if_norm,25.0,5.405405405405405,36.36363636363637,81.86026242139329,1.0,98.04399243140965,95.31442672014236,0.665993505658406,0.6363636363636364,0.75
ocsvm,16.071428571428573,41.891891891891895,88.45208845208845,29.79975673350827,1.0,76.30558183538317,54.50061559677124,0.18379983056790844,0.11547911547911548,0.8392857142857143
ocsvm_norm,0.0,31.08108108108108,86.50602409638554,82.50455491808725,1.0,96.18968779564806,55.733662843704224,0.26603824994698033,0.13493975903614458,1.0
dbscan,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_norm,76.78571428571429,5.405405405405405,23.52941176470588,52.49348506356919,0.04,61.342242194891206,94.20468546450138,0.4014779424687413,0.7647058823529411,0.23214285714285715
dbscan_elbow,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_elbow_norm,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kmeans,100.0,71.62162162162163,100.0,3.45252774352651,4.94,18.41059602649007,34.278666973114014,-0.32546665001264335,0.0,0.0
kmeans_norm,100.0,71.62162162162163,100.0,3.45252774352651,4.94,18.41059602649007,34.278666973114014,-0.32546665001264335,0.0,0.0
gmm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
gmm_norm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kde,0.0,100.0,93.09494451294698,53.45252774352651,1.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kde_norm,0.0,22.972972972972975,78.21011673151752,97.59256935420916,1.0,99.74929044465468,75.21578371524811,0.3998608256347972,0.2178988326848249,1.0
affprop,0.0,8.108108108108109,53.71900826446281,76.02322958335617,0.46,98.10903500473037,91.98520332574844,0.6503578668195292,0.4628099173553719,1.0
affprop_norm,0.0,4.054054054054054,47.16981132075472,100.0,0.45,100.0,93.83477196097374,0.7023638707055074,0.5283018867924528,1.0
knnod,33.92857142857143,14.864864864864865,54.32098765432099,67.52777797587605,1.0,85.67407757805108,92.2318123281002,0.5094183291106208,0.4567901234567901,0.6607142857142857
knnod_norm,21.428571428571427,27.027027027027028,45.67901234567901,75.6305737141595,1.0,89.76111636707662,93.95807646214962,0.622957956701253,0.5432098765432098,0.7857142857142857
