method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,5.660377358490567,72.2972972972973,100.0,0.81,100.0,90.42076990008354,0.49947852842910073,0.27702702702702703,1.0
acs-trim_min-mode,0.0,5.660377358490567,72.2972972972973,100.0,0.15,100.0,90.42076990008354,0.49947852842910073,0.27702702702702703,1.0
acs-trim_min-mean,0.0,5.660377358490567,72.2972972972973,100.0,0.15,100.0,90.42076990008354,0.49947852842910073,0.27702702702702703,1.0
acs-truncate_min-none,0.0,20.754716981132077,80.8411214953271,100.0,0.93,100.0,84.51208621263504,0.4009800643252004,0.19158878504672897,1.0
acs-truncate_min-mode,0.0,5.660377358490567,72.2972972972973,100.0,0.5,100.0,90.42076990008354,0.49947852842910073,0.27702702702702703,1.0
acs-truncate_min-mean,0.0,1.8867924528301887,57.291666666666664,100.0,0.49,100.0,95.0760968029499,0.6365947420073661,0.4270833333333333,1.0
acs-half_min-none,0.0,24.528301886792452,82.91666666666667,100.0,0.74,100.0,82.1844220161438,0.3731470121667484,0.17083333333333334,1.0
acs-half_min-mode,0.0,5.660377358490567,72.2972972972973,100.0,0.0,100.0,90.42076990008354,0.49947852842910073,0.27702702702702703,1.0
acs-half_min-mean,0.0,1.8867924528301887,56.84210526315789,100.00000000000003,0.01,100.0,95.16562223434448,0.6402497800583781,0.43157894736842106,1.0
lof,75.60975609756098,64.15094339622641,94.04761904761905,22.562237239860533,1.0,45.39622812585004,83.07967782020569,0.05105765352007381,0.05952380952380952,0.24390243902439024
lof_norm,68.29268292682927,71.69811320754717,92.26190476190477,23.436229027998007,1.0,50.88403300389881,83.61683040857315,0.09101426186798771,0.07738095238095238,0.3170731707317073
if,2.4390243902439024,15.09433962264151,72.6027397260274,45.677675837231945,1.0,96.12158853930546,90.42076990008354,0.48928231712157544,0.273972602739726,0.975609756097561
if_norm,0.0,13.20754716981132,73.54838709677419,79.72269412886499,1.0,99.12503400126937,89.79409113526344,0.4863035944690563,0.2645161290322581,1.0
ocsvm,0.0,71.69811320754717,92.66547406082289,12.930959817227237,1.0,88.45996917218243,53.62578332424164,0.1950280094758678,0.07334525939177101,1.0
ocsvm_norm,0.0,60.37735849056604,92.17557251908397,43.979801923085795,1.0,92.45398494877143,56.75917565822601,0.2076574400739341,0.07824427480916031,1.0
dbscan,0.0,100.0,96.3294538943599,51.83527305282005,11.0,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
dbscan_norm,100.0,0.0,0.0,51.83527305282005,0.0,50.0,96.32945396006107,0.0,0.0,0.0
dbscan_elbow,0.0,100.0,96.3294538943599,51.83527305282005,0.99,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
dbscan_elbow_norm,0.0,100.0,96.3294538943599,51.83527305282005,0.99,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
kmeans,87.8048780487805,60.37735849056604,99.12587412587412,2.048522202953716,4.33,29.22862453531599,46.016114950180054,-0.15235520920202258,0.008741258741258742,0.12195121951219512
kmeans_norm,87.8048780487805,60.37735849056604,99.12587412587412,2.048522202953716,4.33,29.22862453531599,46.016114950180054,-0.15235520920202258,0.008741258741258742,0.12195121951219512
gmm,0.0,100.0,96.3294538943599,51.83527305282005,11.0,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
gmm_norm,0.0,100.0,96.3294538943599,51.83527305282005,11.0,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
kde,0.0,100.0,96.3294538943599,51.83527305282005,1.0,50.0,3.6705434322357178,0.0,0.03670546105640107,1.0
kde_norm,0.0,30.18867924528302,83.73015873015873,37.64018085302446,1.0,91.96550004533502,81.11011683940887,0.36165425244615285,0.1626984126984127,1.0
affprop,0.0,1.8867924528301887,67.2,100.0,0.48,100.0,92.47985705733299,0.549903675241955,0.328,1.0
affprop_norm,0.0,0.0,33.87096774193548,100.0,0.43,100.0,98.11996426433325,0.8052230118500137,0.6612903225806451,1.0
knnod,29.268292682926827,54.71698113207547,74.10714285714286,54.28133328126666,1.0,91.80796083053767,91.49507582187653,0.3945211691791079,0.25892857142857145,0.7073170731707317
knnod_norm,26.82926829268293,49.056603773584904,73.21428571428571,56.6937429949574,1.0,91.41581285701332,91.67412742972374,0.4103724028028288,0.26785714285714285,0.7317073170731707
