method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,10.576923076923077,83.56164383561644,96.53912192108713,0.74,99.91803278688526,88.82272094488144,0.38157157766864674,0.1643835616438356,1.0
acs-trim_min-mode,0.0,3.8461538461538463,73.91304347826086,98.8357843137255,0.23,99.97218969555036,93.77004131674767,0.4942186892656615,0.2608695652173913,1.0
acs-trim_min-mean,0.0,2.8846153846153846,66.66666666666666,100.0,0.39,100.0,95.6023819744587,0.5642207395472156,0.3333333333333333,1.0
acs-truncate_min-none,0.0,10.576923076923077,83.44827586206897,96.2306515901172,0.91,99.90290788446526,88.91433775424957,0.38308750501896494,0.16551724137931034,1.0
acs-truncate_min-mode,0.0,10.576923076923077,83.61774744027304,99.63860544217688,0.44,99.99170569867292,88.77691254019737,0.38081914261390476,0.16382252559726962,1.0
acs-truncate_min-mean,0.0,10.576923076923077,82.48175182481752,99.06049096682295,0.46,99.97706869633099,89.64727446436882,0.3957759151570196,0.17518248175182483,1.0
acs-half_min-none,0.0,10.576923076923077,83.56164383561644,96.49729832007895,0.65,99.91705698672911,88.82272094488144,0.38157157766864674,0.1643835616438356,1.0
acs-half_min-mode,0.0,10.576923076923077,83.78378378378379,98.8357843137255,0.18,99.97218969555036,88.63948658108711,0.37858357985005675,0.16216216216216217,1.0
acs-half_min-mean,0.0,9.615384615384617,80.95238095238095,99.83236098073982,0.42,99.9960967993755,90.65506160259247,0.41506159008535076,0.19047619047619047,1.0
lof,87.5,56.730769230769226,98.17073170731707,1.7827155780008774,1.0,32.34094457455113,83.32569897174835,-0.010596474629300894,0.018292682926829267,0.125
lof_norm,87.5,57.692307692307686,98.17073170731707,1.955146439415343,1.0,32.77712724434036,83.32569897174835,-0.010596474629300894,0.018292682926829267,0.125
if,0.0,11.538461538461538,81.67938931297711,75.7190665824583,1.0,99.33938329430131,90.19697681069374,0.40600811663285885,0.183206106870229,1.0
if_norm,0.0,14.423076923076922,85.41033434650456,56.3652099126155,1.0,98.45140515222482,87.12780624628067,0.3559414742933972,0.1458966565349544,1.0
ocsvm,2.083333333333333,57.692307692307686,95.6959706959707,70.22497337885899,1.0,96.32318501170961,52.084288001060486,0.14362520965054926,0.04304029304029304,0.9791666666666666
ocsvm_norm,0.0,50.0,95.54730983302412,86.60641291335264,1.0,99.6692037470726,52.81722545623779,0.1518075731697924,0.04452690166975881,1.0
dbscan,0.0,100.0,97.80119102153002,51.099404489235,11.0,50.0,2.1988093852996826,0.0,0.021988089784699953,1.0
dbscan_norm,100.0,0.0,0.0,51.099404489235,0.57,50.0,97.80119098722935,0.0,0.0,0.0
dbscan_elbow,0.0,100.0,97.80119102153002,51.099404489235,0.99,50.0,2.1988093852996826,0.0,0.021988089784699953,1.0
dbscan_elbow_norm,0.0,100.0,97.80119102153002,51.099404489235,0.99,50.0,2.1988093852996826,0.0,0.021988089784699953,1.0
kmeans,27.083333333333332,40.38461538461539,96.04072398190046,40.41979378119395,2.91,74.70384465261513,60.51305532455444,0.09903384313002565,0.03959276018099547,0.7291666666666666
kmeans_norm,27.083333333333332,40.38461538461539,96.04072398190046,40.41979378119395,2.91,74.70384465261513,60.51305532455444,0.09903384313002565,0.03959276018099547,0.7291666666666666
gmm,0.0,100.0,97.80119102153002,51.099404489235,11.0,50.0,2.1988093852996826,0.0,0.021988089784699953,1.0
gmm_norm,0.0,100.0,97.80119102153002,51.099404489235,11.0,50.0,2.1988093852996826,0.0,0.021988089784699953,1.0
kde,0.0,100.0,97.79917469050893,51.10041265474553,1.0,50.04683840749414,2.2904276847839355,0.004540553989754344,0.02200825309491059,1.0
kde_norm,0.0,21.153846153846153,89.28571428571429,72.79529919525932,1.0,98.02595628415301,81.67659193277359,0.29507499712967994,0.10714285714285714,1.0
affprop,0.0,8.653846153846153,83.50515463917526,100.0,0.59,100.0,88.8685293495655,0.38232768798003786,0.16494845360824742,1.0
affprop_norm,0.0,5.769230769230769,82.28782287822878,100.0,0.63,100.0,89.78469967842102,0.39827310282616984,0.17712177121771217,1.0
knnod,0.0,37.5,78.08219178082192,32.0132097693859,1.0,97.85811865729899,92.16674268245697,0.4490248364086149,0.2191780821917808,1.0
knnod_norm,20.833333333333336,28.846153846153843,82.64840182648402,23.430277914218713,1.0,95.22345823575333,91.25057235360146,0.3450468558969034,0.1735159817351598,0.7916666666666666
