method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,10.714285714285714,88.13559322033898,99.23798358733879,0.72,98.4790874645114
acs-max_step-mode,57.14285714285714,0.0,0.0,64.70649807402445,1.39,99.88300672266632
acs-double_max_step-none,0.0,10.714285714285714,90.27777777777779,99.23798358733879,0.73,98.09885937720537
acs-double_max_step-mode,57.14285714285714,0.0,0.0,60.72893987606767,1.39,99.88300672266632
acs-double_min_bin_count-none,42.857142857142854,1.4285714285714286,95.40229885057471,60.42329593032992,1.02,97.48464468866587
acs-double_min_bin_count-mode,57.14285714285714,0.0,0.0,74.62945905208507,1.28,99.88300672266632
acs-min_kde-none,42.857142857142854,37.142857142857146,99.70652971386647,53.29718640093786,2.89,60.16378998756409
acs-double_min_kde-none,42.857142857142854,37.142857142857146,99.70652971386647,52.8052252554011,2.89,60.16378998756409
scs_symmin,42.857142857142854,0.0,0.0,69.07553173672751,0.83,99.91225504782051
scs_indep,42.857142857142854,0.0,0.0,67.21445319042036,1.03,99.91225504782051
lof,0.0,43.57142857142857,98.635477582846,99.98325238653491,1.0,85.20035147666931
if,28.57142857142857,3.571428571428571,88.88888888888889,97.01892480321554,1.0,98.77157062292099
ocsvm,14.285714285714285,45.0,99.64891749561147,83.27332105175013,1.0,50.1608669757843
dbscan,0.0,100.0,99.79526177244809,50.0,11.0,0.20473599433898926
dbscan_adaptive,100.0,0.0,0.0,50.0,1.39,99.79526177048683
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,66.68480991458718,1.39,99.88300672266632
kmeans,85.71428571428571,37.857142857142854,99.93399339933994,33.76528219728688,4.73,55.54255545139313
gmm,0.0,100.0,99.79526177244809,50.0,11.0,0.20473599433898926
kde,42.857142857142854,3.571428571428571,96.22641509433963,93.26745938703735,1.0,96.92892655730247
affprop,85.71428571428571,16.428571428571427,99.78947368421053,34.537765868363756,1.14,85.9608069062233
