method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
datamax,28.57142857142857,0.0,0.0,99.98116335141651,1.0,99.9473545642104
data_double_max,0.0,100.0,99.81387928742356,99.98116335141651,1.0,1.184523105621338
data_hard_max,28.57142857142857,0.0,0.0,99.98116335141651,1.0,99.9473545642104
acs-trim_min-none,0.0,24.418604651162788,99.14110429447854,100.0,0.8,78.73124480247498
acs-trim_min-mode,0.0,0.0,0.0,100.0,0.12,100.0
acs-trim_min-mean,14.285714285714285,0.0,0.0,96.42857142857142,0.32,99.9736772821052
acs-truncate_min-none,0.0,20.348837209302324,98.97810218978103,100.0,0.93,82.15319812297821
acs-truncate_min-mode,0.0,0.0,0.0,100.0,0.47,100.0
acs-truncate_min-mean,0.0,0.0,0.0,100.0,0.44,100.0
acs-half_min-none,0.0,19.186046511627907,98.66412213740458,100.0,0.72,86.39115542173386
acs-half_min-mode,28.57142857142857,0.0,0.0,80.7866184448463,0.7,99.9473545642104
acs-half_min-mean,28.57142857142857,6.395348837209303,97.12643678160919,82.14285714285714,0.71,95.49881555140018
acs-ruled_max_step-none,0.0,15.11627906976744,98.65384615384616,99.55168776371308,0.66,86.49644702672958
acs-ruled_max_step-mode,85.71428571428571,12.790697674418606,99.79035639412997,30.36467751657625,4.12,87.312451004982
acs-ruled_max_step-mean,85.71428571428571,0.0,0.0,32.15415913200722,3.38,99.84206369845197
acs-max_step-none,0.0,15.11627906976744,98.39080459770115,99.55168776371308,0.38,88.73387724161148
acs-double_max_step-none,0.0,15.11627906976744,98.65384615384616,99.55168776371308,0.66,86.49644702672958
scs_symmin,28.57142857142857,11.046511627906977,98.40764331210191,85.34508740204943,1.0,91.81363508105278
scs_indep,28.57142857142857,0.0,0.0,80.38728149487643,1.43,99.9473545642104
lof,0.0,58.139534883720934,98.7719298245614,100.0,1.0,85.1803109049797
if,0.0,9.30232558139535,95.13888888888889,99.79656419529837,1.0,96.39378786087036
ocsvm,0.0,60.46511627906976,99.63138493944182,96.49638336347198,1.0,50.19741952419281
dbscan,0.0,100.0,99.81574098446958,50.0,11.0,0.18426179885864258
dbscan_adaptive,100.0,0.0,0.0,50.0,4.0,99.81574098346755
dbscan_adaptive_elbow,42.857142857142854,0.0,0.0,80.374095840868,4.0,99.92103184922598
kmeans,28.57142857142857,47.674418604651166,99.73656480505795,55.41930379746836,3.0,50.118452310562134
gmm,0.0,100.0,99.81574098446958,50.0,11.0,0.18426179885864258
kde,14.285714285714285,5.232558139534884,96.05263157894737,94.90845388788426,1.0,96.13056071102619
affprop,71.42857142857143,5.813953488372093,99.46091644204851,80.69620253164558,0.95,90.15530422329903
