method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,14.102564102564102,53.84615384615385,74.97252837688282,0.85,99.05312500000001,91.86046496033669,0.6489636709045016,0.46153846153846156,1.0
acs-trim_min-mode,0.0,12.82051282051282,52.0,73.10518120802108,0.19,98.959375,92.4418605864048,0.6640783086353595,0.48,1.0
acs-trim_min-mean,0.0,8.974358974358974,35.483870967741936,84.28950187910071,0.2,99.48229166666667,96.1627908051014,0.78647847211273,0.6451612903225806,1.0
acs-truncate_min-none,0.0,17.94871794871795,72.97297297297297,71.75344646821702,0.95,99.015625,81.162790954113,0.4642634387290696,0.2702702702702703,1.0
acs-truncate_min-mode,0.0,12.82051282051282,53.84615384615385,69.93411306068415,0.52,98.915625,91.86046496033669,0.6489636709045016,0.46153846153846156,1.0
acs-truncate_min-mean,0.0,14.102564102564102,52.75590551181102,78.60656969426977,0.51,99.30104166666666,92.20930263400078,0.6579316193557135,0.47244094488188976,1.0
acs-half_min-none,0.0,12.82051282051282,37.5,72.19657543041467,0.8,99.04479166666667,95.81395350396633,0.7725768570181222,0.625,1.0
acs-half_min-mode,0.0,10.256410256410255,34.78260869565217,71.25575220849612,0.05,99.01041666666667,96.2790697813034,0.7912565680749444,0.6521739130434783,1.0
acs-half_min-mean,0.0,8.974358974358974,50.413223140495866,82.0254567337302,0.05,99.48645833333333,92.90697649121284,0.6767997127952031,0.49586776859504134,1.0
lof,55.00000000000001,67.94871794871796,79.06976744186046,34.33192071770162,1.0,63.05833333333333,84.30232554674149,0.23008949665421113,0.20930232558139536,0.45
lof_norm,70.0,67.94871794871796,86.04651162790698,15.379906312748142,1.0,49.64375,82.20930248498917,0.11504474832710557,0.13953488372093023,0.3
if,6.666666666666667,6.41025641025641,50.0,67.78418028142505,1.0,97.25625,93.02325546741486,0.6534905591310713,0.5,0.9333333333333333
if_norm,30.0,6.41025641025641,57.99999999999999,59.62745609953524,1.0,95.70833333333333,91.16279035806656,0.498686432434989,0.42,0.7
ocsvm,0.0,42.30769230769231,86.01398601398601,85.77318201288222,1.0,98.20625,57.093024253845215,0.2744989077385379,0.13986013986013987,1.0
ocsvm_norm,0.0,43.58974358974359,85.81560283687944,52.305798424542196,1.0,96.14791666666666,57.79069662094116,0.27835637140821134,0.14184397163120568,1.0
dbscan,0.0,100.0,93.02325581395348,53.48837209302325,14.0,50.0,6.976741552352905,0.0,0.06976744186046512,1.0
dbscan_norm,76.66666666666667,11.538461538461538,46.15384615384615,41.26416219439475,0.07,60.91666666666667,93.25581416487694,0.32484109416295875,0.5384615384615384,0.23333333333333334
dbscan_elbow,0.0,100.0,93.02325581395348,53.48837209302325,0.98,50.0,6.976741552352905,0.0,0.06976744186046512,1.0
dbscan_elbow_norm,0.0,100.0,93.02325581395348,53.48837209302325,0.98,50.0,6.976741552352905,0.0,0.06976744186046512,1.0
kmeans,81.66666666666667,56.41025641025641,97.50566893424036,4.0960027421821446,5.62,30.893750000000004,44.30232644081116,-0.18051030352612596,0.024943310657596373,0.18333333333333332
kmeans_norm,81.66666666666667,56.41025641025641,97.50566893424036,4.0960027421821446,5.62,30.893750000000004,44.30232644081116,-0.18051030352612596,0.024943310657596373,0.18333333333333332
gmm,0.0,100.0,93.02325581395348,53.48837209302325,14.0,50.0,6.976741552352905,0.0,0.06976744186046512,1.0
gmm_norm,0.0,100.0,93.02325581395348,53.48837209302325,14.0,50.0,6.976741552352905,0.0,0.06976744186046512,1.0
kde,0.0,100.0,92.82296650717703,54.285714285714285,1.0,60.0,9.76744294166565,0.046401616866730944,0.07177033492822966,1.0
kde_norm,0.0,29.48717948717949,77.94117647058823,48.83213216443163,1.0,96.5875,75.3488376736641,0.4026566191448695,0.22058823529411764,1.0
affprop,0.0,6.41025641025641,49.57983193277311,100.0,0.3,100.0,93.13953518867493,0.6833862792906286,0.5042016806722689,1.0
affprop_norm,0.0,8.974358974358974,48.275862068965516,99.99999999999999,0.31,100.0,93.48837211728096,0.6935664948356579,0.5172413793103449,1.0
knnod,23.333333333333332,20.51282051282051,46.51162790697674,75.0721295073565,1.0,92.58125,93.72093006968498,0.6085806194501845,0.5348837209302325,0.7666666666666667
knnod_norm,41.66666666666667,17.94871794871795,59.30232558139535,62.87039120558937,1.0,84.09791666666668,91.16279035806656,0.44122094910138376,0.4069767441860465,0.5833333333333334
