method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,10.891089108910892,98.57723577235772,81.81818181818181,0.85,99.95307367433129,88.63902539014816,0.11228797202791535,0.014227642276422764,1.0
acs-trim_min-mode,0.0,1.9801980198019802,36.36363636363637,81.81818181818181,0.15,99.95307367433129,99.90630124229938,0.7973496047649125,0.6363636363636364,1.0
acs-trim_min-mean,0.0,1.9801980198019802,36.36363636363637,81.81818181818181,0.15,99.9530736743313,99.90630124229938,0.7973496047649125,0.6363636363636364,1.0
acs-truncate_min-none,0.0,11.881188118811881,98.79931389365352,81.81818181818181,0.95,99.9530736743313,86.50737851858139,0.10190269864237471,0.012006861063464836,1.0
acs-truncate_min-mode,0.0,1.9801980198019802,36.36363636363637,81.81818181818181,0.5,99.9530736743313,99.90630124229938,0.7973496047649125,0.6363636363636364,1.0
acs-truncate_min-mean,0.0,1.9801980198019802,36.36363636363637,81.81818181818181,0.5,99.95307367433129,99.90630124229938,0.7973496047649125,0.6363636363636364,1.0
acs-half_min-none,0.0,10.891089108910892,98.53862212943632,85.0,0.79,99.96480525574847,88.9435462653637,0.11399718983417935,0.014613778705636743,1.0
acs-half_min-mode,0.0,1.9801980198019802,36.36363636363637,85.0,0.0,99.96480525574847,99.90630124229938,0.7973496047649125,0.6363636363636364,1.0
acs-half_min-mean,0.0,0.9900990099009901,22.22222222222222,88.88888888888889,0.01,99.97653683716565,99.95315062114969,0.8817101537607464,0.7777777777777778,1.0
lof,0.0,58.415841584158414,98.90795631825273,99.99999999999997,1.0,100.0,85.1487472653389,0.09641551419858287,0.0109204368174727,1.0
lof_norm,0.0,61.386138613861384,98.90795631825273,99.99999999999997,1.0,100.0,85.1487472653389,0.09641551419858287,0.0109204368174727,1.0
if,0.0,8.91089108910891,97.53521126760563,94.4160997732426,1.0,99.9899443587853,93.51136088371277,0.15180891984038838,0.02464788732394366,1.0
if_norm,0.0,11.881188118811881,97.91666666666666,81.08147804576376,1.0,99.96312931554603,92.29327738285065,0.13865471159465007,0.020833333333333332,1.0
ocsvm,0.0,59.900990099009896,99.67197750702906,64.12506775807981,1.0,95.98444727492124,50.175684690475464,0.04053629291044132,0.0032802249297094657,1.0
ocsvm_norm,0.0,61.386138613861384,99.66475095785441,49.35795982388131,1.0,98.10618757122745,51.253220438957214,0.04141950295522121,0.003352490421455939,1.0
dbscan,0.0,100.0,99.83602717263996,50.08198641368003,11.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
dbscan_norm,0.0,2.9702970297029703,46.15384615384615,76.92307692307692,0.02,99.92961051149696,99.85945186344907,0.7332826861559743,0.5384615384615384,1.0
dbscan_elbow,0.0,100.0,99.83602717263996,50.08198641368003,1.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
dbscan_elbow_norm,0.0,100.0,99.83602717263996,50.08198641368003,1.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
kmeans,42.857142857142854,33.16831683168317,99.71850809289234,21.724585849998892,3.89,65.90802440168935,66.7369395494461,0.020516621221602586,0.0028149190710767065,0.5714285714285714
kmeans_norm,42.857142857142854,33.16831683168317,99.71850809289234,21.724585849998892,3.89,65.90802440168935,66.7369395494461,0.020516621221602586,0.0028149190710767065,0.5714285714285714
gmm,0.0,100.0,99.83602717263996,50.08198641368003,11.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
gmm_norm,0.0,100.0,99.83602717263996,50.08198641368003,11.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
kde,0.0,100.0,99.83602717263996,50.08198641368003,1.0,50.0,0.1639723777770996,0.0,0.0016397282736003748,1.0
kde_norm,0.0,42.57425742574257,99.52893674293405,65.10934551750702,1.0,98.35087484078568,65.35488367080688,0.055461229845623294,0.004710632570659489,1.0
affprop,28.57142857142857,7.920792079207921,99.17218543046357,57.43046261691321,0.92,87.51424549172086,85.92176139354706,0.06660647484349398,0.008278145695364239,0.7142857142857143
affprop_norm,0.0,11.386138613861387,98.8135593220339,72.17159903818852,0.89,98.29724475430717,86.34340614080429,0.10120015680240226,0.011864406779661017,1.0
knnod,0.0,39.10891089108911,98.36065573770492,99.99999999999997,1.0,100.0,90.16163051128387,0.12156457611287823,0.01639344262295082,1.0
knnod_norm,0.0,40.099009900990104,98.36065573770492,96.62698412698411,1.0,99.99329623919019,90.16163051128387,0.12156457611287823,0.01639344262295082,1.0
