method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,0.5291005291005291,12.5,99.98826566533678,0.62,99.97656982159242
acs-max_step-mode,28.57142857142857,0.0,0.0,74.60522345525867,1.56,99.95313964318484
acs-double_max_step-none,0.0,1.0582010582010581,41.66666666666667,99.98826566533677,0.78,99.8828491079621
acs-double_max_step-mode,14.285714285714285,0.0,0.0,85.71428571428571,0.44,99.97656982159242
acs-double_min_bin_count-none,57.14285714285714,11.64021164021164,99.38144329896907,41.345090019110195,4.84,88.61293345689774
acs-double_min_bin_count-mode,100.0,10.582010582010582,100.0,19.120260166962815,4.67,88.77694457769394
acs-min_kde-none,28.57142857142857,20.634920634920633,99.0272373540856,76.3704026553123,3.95,88.02717924118042
acs-double_min_kde-none,28.57142857142857,21.164021164021165,99.07407407407408,70.13779461561673,3.63,87.4179944396019
scs_symmin,14.285714285714285,0.0,0.0,92.06758976766018,0.55,99.97656982159242
scs_indep,14.285714285714285,0.0,0.0,88.77359439434069,0.89,99.97656982159242
lof,0.0,69.84126984126983,98.90795631825273,100.0,1.0,85.14526784420013
if,0.0,15.873015873015872,96.66666666666667,99.5105106111912,1.0,95.2436737716198
ocsvm,0.0,60.317460317460316,99.67197750702906,85.38572434371542,1.0,50.164011120796204
dbscan,0.0,100.0,99.83598875351453,50.0,11.0,0.16401410102844238
dbscan_adaptive,100.0,0.0,0.0,50.0,2.89,99.83598875114694
dbscan_adaptive_elbow,71.42857142857143,10.582010582010582,99.57805907172997,77.81540215241223,2.89,88.82380500435829
kmeans,14.285714285714285,52.38095238095239,99.74704890387859,55.54866396218192,3.22,44.54076886177063
gmm,0.0,100.0,99.83598875351453,50.0,11.0,0.16401410102844238
kde,14.285714285714285,17.46031746031746,99.04761904761905,97.2038756831059,1.0,85.35613864660263
affprop,57.14285714285714,8.994708994708994,98.96193771626297,85.20132765615047,0.93,93.20524856448174
