method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,32.63888888888889,81.90954773869346,56.94444444444444,0.88,99.27057094878253,89.96305391192436,0.4029089320287844,0.18090452261306533,1.0
acs-trim_min-mode,0.0,13.88888888888889,35.714285714285715,55.65151515151515,0.19,99.21984326896165,98.76847295090556,0.7967187115222489,0.6428571428571429,1.0
acs-trim_min-mean,0.0,7.638888888888889,23.404255319148938,61.453301127214175,0.19,99.42275398824518,99.32266008108854,0.8721534820387872,0.7659574468085106,1.0
acs-truncate_min-none,0.0,38.88888888888889,91.34615384615384,58.73015873015872,0.96,99.27232017912118,76.60098522901535,0.2565740934943193,0.08653846153846154,1.0
acs-truncate_min-mode,0.0,13.194444444444445,34.54545454545455,58.73015873015872,0.52,99.27232017912118,98.83004929870367,0.8041852966191152,0.6545454545454545,1.0
acs-truncate_min-mean,0.0,6.944444444444445,21.73913043478261,63.76811594202899,0.52,99.44024629163168,99.38423647545278,0.8818619105657967,0.782608695652174,1.0
acs-half_min-none,0.0,21.52777777777778,72.3076923076923,48.61111111111111,0.83,99.23383711167087,94.2118227481842,0.5104222809237451,0.27692307692307694,1.0
acs-half_min-mode,0.0,10.416666666666668,29.411764705882355,48.61111111111111,0.03,99.23383711167085,99.0763546898961,0.8361905874104586,0.7058823529411765,1.0
acs-half_min-mean,0.0,7.638888888888889,23.404255319148938,53.41758684149988,0.05,99.38077246011756,99.32266008108854,0.8721534820387872,0.7659574468085106,1.0
lof,30.555555555555557,63.19444444444444,89.75409836065575,44.65814008270896,1.0,77.05184718723763,85.83743870258331,0.229316139654031,0.10245901639344263,0.6944444444444444
lof_norm,61.111111111111114,64.58333333333334,94.26229508196722,16.034983432313453,1.0,63.19444444444444,84.48275923728943,0.10056005721816196,0.05737704918032787,0.3888888888888889
if,25.0,20.833333333333336,79.8507462686567,46.71889610464671,1.0,96.81115309263923,92.85714253783226,0.36526642172799145,0.20149253731343283,0.75
if_norm,0.0,11.11111111111111,59.55056179775281,90.78932300240258,1.0,99.81982927511895,96.73645310103893,0.625295333952509,0.4044943820224719,1.0
ocsvm,2.7777777777777777,59.02777777777778,95.6949569495695,16.860938278490625,1.0,90.98971452560872,52.032020688056946,0.14201560572356353,0.04305043050430504,0.9722222222222222
ocsvm_norm,0.0,52.77777777777778,95.59902200488997,73.11007520438399,1.0,97.51959137979289,51.847290992736816,0.1494572098703622,0.044009779951100246,1.0
dbscan,0.0,100.0,97.78325123152709,51.108374384236456,14.0,50.0,2.216750383377075,0.0,0.022167487684729065,1.0
dbscan_norm,0.0,12.5,33.33333333333333,83.33333333333333,0.3,99.43324937027708,98.89162564650178,0.8118558933725211,0.6666666666666666,1.0
dbscan_elbow,0.0,100.0,97.78325123152709,51.108374384236456,0.99,50.0,2.216750383377075,0.0,0.022167487684729065,1.0
dbscan_elbow_norm,0.0,100.0,97.78325123152709,51.108374384236456,0.99,50.0,2.216750383377075,0.0,0.022167487684729065,1.0
kmeans,100.0,38.88888888888889,100.0,1.1083743842364533,7.01,28.683879093198993,56.0960590839386,-0.12730496627436388,0.0,0.0
kmeans_norm,100.0,38.88888888888889,100.0,1.1083743842364533,7.01,28.683879093198993,56.0960590839386,-0.12730496627436388,0.0,0.0
gmm,0.0,100.0,97.78325123152709,51.108374384236456,14.0,50.0,2.216750383377075,0.0,0.022167487684729065,1.0
gmm_norm,0.0,100.0,97.78325123152709,51.108374384236456,14.0,50.0,2.216750383377075,0.0,0.022167487684729065,1.0
kde,0.0,100.0,97.77777777777777,51.11111111111111,1.0,50.125944584382864,2.463054656982422,0.007481668987387225,0.022222222222222223,1.0
kde_norm,0.0,38.88888888888889,91.21951219512195,76.9986345705284,1.0,98.89885950181919,76.97044312953949,0.25908568400615895,0.08780487804878048,1.0
affprop,0.0,26.38888888888889,86.56716417910447,47.368421052631575,0.72,99.87405541561712,85.71428507566452,0.33867914060984217,0.13432835820895522,1.0
affprop_norm,0.0,31.25,86.56716417910447,46.15384615384615,0.72,99.81108312342569,85.71428507566452,0.33867914060984217,0.13432835820895522,1.0
knnod,0.0,45.83333333333333,77.91411042944786,83.72317000076228,1.0,99.70612930310662,92.17980280518532,0.4507723896219079,0.22085889570552147,1.0
knnod_norm,0.0,46.52777777777778,77.91411042944786,95.65905319351172,1.0,99.90029387069688,92.17980280518532,0.4507723896219079,0.22085889570552147,1.0
