method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,31.57894736842105,99.36651583710407,97.96457837694952,0.46,71.02902233600616
acs-max_step-mode,85.71428571428571,25.657894736842106,99.89417989417989,35.70295683697745,4.25,74.93403553962708
acs-double_max_step-none,0.0,31.57894736842105,99.36936936936937,97.9645783769495,0.46,70.89709639549255
acs-double_max_step-mode,85.71428571428571,25.657894736842106,99.89417989417989,14.298931309240587,6.0,74.93403553962708
acs-double_min_bin_count-none,28.57142857142857,9.210526315789473,99.00596421471172,69.87651523733997,2.68,86.80738806724548
acs-double_min_bin_count-mode,100.0,24.342105263157894,100.0,12.569389373513085,8.25,74.96042251586914
acs-min_kde-none,0.0,21.052631578947366,99.23413566739606,87.63264227181753,1.19,76.06860101222992
acs-double_min_kde-none,0.0,22.36842105263158,99.2399565689468,87.63264227181755,1.2,75.88390558958054
scs_symmin,0.0,0.0,0.0,100.0,0.21,100.0
scs_indep,28.57142857142857,0.0,0.0,96.43517994033458,0.74,99.94722955161706
lof,0.0,43.42105263157895,98.76977152899823,99.93580302858653,1.0,85.17150431871414
if,0.0,8.552631578947368,83.33333333333334,99.98489483025566,1.0,99.07651711255312
ocsvm,0.0,55.26315789473685,99.63060686015831,96.79015142932668,1.0,50.1846969127655
dbscan,0.0,100.0,99.81530343007915,50.0,11.0,0.18469691276550293
dbscan_adaptive,100.0,0.0,0.0,50.0,3.75,99.81530342483893
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,85.68973981345115,3.75,99.89445910323411
kmeans,0.0,54.60526315789473,99.63157894736842,76.80034741890411,2.5,50.05277097225189
gmm,0.0,100.0,99.81530343007915,50.0,11.0,0.18469691276550293
kde,0.0,7.894736842105263,91.25,100.0,1.0,98.07387869805098
affprop,28.57142857142857,8.552631578947368,99.03846153846155,84.51153657339223,0.9,86.35883927345276
