method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,3.3112582781456954,41.66666666666667,99.94563399130143,0.78,99.85392930684611
acs-max_step-mode,42.857142857142854,0.6622516556291391,20.0,67.45776179324189,0.7,99.88314344082028
acs-double_max_step-none,0.0,3.3112582781456954,69.56521739130434,99.93099698895952,0.78,99.5325737632811
acs-double_max_step-mode,28.57142857142857,1.3245033112582782,28.57142857142857,81.73720307795249,0.42,99.88314344082028
acs-double_min_bin_count-none,71.42857142857143,17.218543046357617,99.60552268244575,32.293409166945466,3.04,85.10078936815262
acs-double_min_bin_count-mode,0.0,100.0,99.79550102249489,50.0,11.0,0.2044975757598877
acs-min_kde-none,14.285714285714285,29.13907284768212,98.83495145631068,84.38022750083638,1.92,85.10078936815262
acs-double_min_kde-none,14.285714285714285,29.13907284768212,98.85931558935361,84.38231850117096,1.94,84.77943390607834
scs_symmin,28.57142857142857,0.0,0.0,83.33472733355637,0.54,99.94157172041014
scs_indep,42.857142857142854,13.245033112582782,99.15966386554622,72.09141853462697,0.7,86.12328320741653
lof,0.0,61.58940397350994,98.63813229571986,100.0,1.0,85.18843054771423
if,14.285714285714285,18.543046357615893,96.44970414201184,98.33556373369021,1.0,95.20888105034828
ocsvm,14.285714285714285,59.60264900662252,99.64953271028037,84.6520575443292,1.0,50.1314640045166
dbscan,0.0,100.0,99.79550102249489,50.0,11.0,0.2044975757598877
dbscan_adaptive,100.0,0.0,0.0,50.0,3.47,99.79550102725625
dbscan_adaptive_elbow,42.857142857142854,13.245033112582782,99.15966386554622,72.04123452659753,3.47,86.12328320741653
kmeans,100.0,41.05960264900662,100.0,27.810304449648715,5.02,55.50686419010162
gmm,0.0,100.0,99.79550102249489,50.0,11.0,0.2044975757598877
kde,28.57142857142857,7.28476821192053,93.97590361445783,88.96160923385747,1.0,97.66286890953779
affprop,71.42857142857143,1.9867549668874174,96.42857142857143,64.71646035463365,0.99,98.27636573463678
