method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,14.864864864864865,64.55696202531645,86.78093570932911,0.9,99.71144749290444,87.42293417453766,0.5536669307129908,0.35443037974683544,1.0
acs-trim_min-mode,0.0,10.81081081081081,34.11764705882353,86.13198309626881,0.25,99.65468306527909,96.42416760325432,0.7959382670601929,0.6588235294117647,1.0
acs-trim_min-mean,0.0,8.108108108108109,31.70731707317073,87.1850656366344,0.26,99.73746452223273,96.79408147931099,0.8120399123526845,0.6829268292682927,1.0
acs-truncate_min-none,0.0,18.91891891891892,66.46706586826348,86.52250900360144,0.96,99.68543046357617,86.31319403648376,0.534817039716732,0.33532934131736525,1.0
acs-truncate_min-mode,0.0,14.864864864864865,48.62385321100918,84.64892623716153,0.56,99.54588457899716,93.46485808491707,0.6911556216387176,0.5137614678899083,1.0
acs-truncate_min-mean,0.0,8.108108108108109,47.16981132075472,88.20618156488904,0.56,99.7421948912015,93.83477196097374,0.7023638707055074,0.5283018867924528,1.0
acs-half_min-none,0.0,14.864864864864865,65.4320987654321,86.58385973436994,0.86,99.6984389782403,86.92971616983414,0.5451115433728575,0.345679012345679,1.0
acs-half_min-mode,0.0,5.405405405405405,30.0,87.08983750239908,0.1,99.73746452223273,97.04069048166275,0.8232547262973112,0.7,1.0
acs-half_min-mean,0.0,5.405405405405405,30.0,87.09853311506579,0.12,99.73746452223274,97.04069048166275,0.8232547262973112,0.7,1.0
lof,55.35714285714286,51.35135135135135,79.50819672131148,24.213131999359806,1.0,61.33632923368023,84.21701639890671,0.2254961768215492,0.20491803278688525,0.44642857142857145
lof_norm,60.71428571428571,54.054054054054056,81.9672131147541,18.663273469518533,1.0,58.964049195837276,83.47718864679337,0.1846844385037013,0.18032786885245902,0.39285714285714285
if,12.5,8.108108108108109,38.75,77.48717099052672,1.0,97.68211920529801,95.31442672014236,0.7090858509506767,0.6125,0.875
if_norm,0.0,8.108108108108109,21.12676056338028,97.03098117601708,1.0,99.77767265846737,98.15043155103922,0.8792395659578093,0.7887323943661971,1.0
ocsvm,0.0,60.810810810810814,86.17283950617283,53.82353873820478,1.0,92.87606433301796,56.96670711040497,0.27268173138121543,0.1382716049382716,1.0
ocsvm_norm,0.0,48.64864864864865,87.1559633027523,84.598767504518,1.0,96.22516556291392,53.144267201423645,0.2525764918947384,0.12844036697247707,1.0
dbscan,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_norm,91.07142857142857,2.7027027027027026,28.57142857142857,43.32283776642593,0.01,54.33183538315988,93.46485808491707,0.23746105062369127,0.7142857142857143,0.08928571428571429
dbscan_elbow,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_elbow_norm,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kmeans,91.07142857142857,74.32432432432432,99.02534113060429,8.155709877258566,4.21,22.57805108798486,31.072747707366943,-0.30689347502084946,0.009746588693957114,0.08928571428571429
kmeans_norm,91.07142857142857,74.32432432432432,99.02534113060429,8.155709877258566,4.21,22.57805108798486,31.072747707366943,-0.30689347502084946,0.009746588693957114,0.08928571428571429
gmm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
gmm_norm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kde,0.0,100.0,93.09494451294698,53.4610630407911,1.0,50.13245033112583,6.905055046081543,0.0,0.0690505548705302,1.0
kde_norm,0.0,27.027027027027028,76.66666666666667,92.47284669290902,1.0,98.7724692526017,77.31195986270905,0.42008093407101676,0.23333333333333334,1.0
affprop,0.0,8.108108108108109,47.16981132075472,97.00321952680443,0.56,99.77649006622516,93.83477196097374,0.7023638707055074,0.5283018867924528,1.0
affprop_norm,0.0,14.864864864864865,56.58914728682171,89.82395953960066,0.57,99.2585146641438,90.9987673163414,0.6262069305530588,0.43410852713178294,1.0
knnod,25.0,25.675675675675674,48.148148148148145,73.24790090550002,1.0,92.25165562913907,93.46485808491707,0.5905180631039295,0.5185185185185185,0.75
knnod_norm,30.357142857142854,35.13513513513514,51.85185185185185,71.59520175614654,1.0,92.65373699148533,92.72503107786179,0.5418582227079443,0.48148148148148145,0.6964285714285714
