method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,29.72972972972973,95.94594594594594,69.56521739130434,0.9,99.57055214723927,87.00427114963531,0.1877309554209953,0.04054054054054054,1.0
acs-trim_min-mode,0.0,17.56756756756757,74.28571428571429,69.56521739130434,0.22,99.57055214723927,98.41366689652205,0.5030319989194499,0.2571428571428571,1.0
acs-trim_min-mean,0.0,8.783783783783784,59.09090909090909,72.5,0.24,99.66257668711656,99.20683344826102,0.6370464824947201,0.4090909090909091,1.0
acs-truncate_min-none,0.0,29.72972972972973,96.49805447470817,68.75,0.97,99.5398773006135,84.86882299184799,0.1723117576245581,0.03501945525291829,1.0
acs-truncate_min-mode,0.0,16.89189189189189,73.52941176470588,68.75,0.55,99.53987730061348,98.47467970103025,0.5105349901641255,0.2647058823529412,1.0
acs-truncate_min-mean,0.0,10.81081081081081,64.0,71.42857142857143,0.55,99.63190184049081,99.0237950347364,0.5970479525705717,0.36,1.0
acs-half_min-none,0.0,29.72972972972973,95.92760180995475,75.0,0.87,99.7239263803681,87.06528395414352,0.18822158709775055,0.04072398190045249,1.0
acs-half_min-mode,0.0,10.81081081081081,64.0,75.0,0.09,99.72392638036808,99.0237950347364,0.5970479525705717,0.36,1.0
acs-half_min-mean,0.0,8.783783783783784,59.09090909090909,76.47058823529412,0.1,99.75460122699387,99.20683344826102,0.6370464824947201,0.4090909090909091,1.0
lof,0.0,60.810810810810814,96.34146341463415,78.85527105676688,1.0,99.48875255623722,85.5399638414383,0.17682165746467834,0.036585365853658534,1.0
lof_norm,0.0,60.13513513513513,96.34146341463415,90.69223985890653,1.0,99.90456714383096,85.5399638414383,0.17682165746467834,0.036585365853658534,1.0
if,0.0,28.37837837837838,91.81818181818183,78.37427465203774,1.0,99.56373551465576,93.83770599961281,0.27703513542088615,0.08181818181818182,1.0
if_norm,0.0,25.0,87.67123287671232,51.32495347407628,1.0,99.76823449216087,96.09518013894558,0.34416119524621547,0.1232876712328767,1.0
ocsvm,0.0,69.5945945945946,98.8984088127295,47.91257264815741,1.0,95.39877300613496,50.701647996902466,0.07453364027975459,0.011015911872705019,1.0
ocsvm_norm,0.0,60.810810810810814,98.8296488946684,16.65820357668414,1.0,98.3708248125426,53.63026261329651,0.07903581007274979,0.011703511053315995,1.0
dbscan,0.0,100.0,99.45088468578402,50.27455765710799,14.0,50.0,0.5491137504577637,0.0,0.005491153142159854,1.0
dbscan_norm,0.0,12.162162162162163,68.96551724137932,65.51724137931035,0.18,99.38650306748465,98.7797437235713,0.5536577603459416,0.3103448275862069,1.0
dbscan_elbow,0.0,100.0,99.45088468578402,50.27455765710799,0.99,50.0,0.5491137504577637,0.0,0.005491153142159854,1.0
dbscan_elbow_norm,0.0,100.0,99.45088468578402,50.27455765710799,0.99,50.0,0.5491137504577637,0.0,0.005491153142159854,1.0
kmeans,11.11111111111111,66.21621621621621,99.2619926199262,44.84395454082667,3.98,61.43830947511929,34.289199113845825,0.03572282224579257,0.007380073800738007,0.8888888888888888
kmeans_norm,11.11111111111111,66.21621621621621,99.2619926199262,44.84395454082667,3.98,61.43830947511929,34.289199113845825,0.03572282224579257,0.007380073800738007,0.8888888888888888
gmm,0.0,100.0,99.45088468578402,50.27455765710799,14.0,50.0,0.5491137504577637,0.0,0.005491153142159854,1.0
gmm_norm,0.0,100.0,99.45088468578402,50.27455765710799,14.0,50.0,0.5491137504577637,0.0,0.005491153142159854,1.0
kde,0.0,100.0,99.45021380574221,50.27556644213105,1.0,50.1840490797546,0.6711423397064209,0.002597276048926778,0.005497861942577886,1.0
kde_norm,0.0,61.48648648648649,98.56459330143541,30.896855490241393,1.0,98.99113837764145,62.29408085346222,0.0944025962439128,0.014354066985645933,1.0
affprop,33.33333333333333,35.13513513513514,97.53086419753086,63.39064807788573,0.79,81.23721881390593,85.35692542791367,0.10840022591893768,0.024691358024691357,0.6666666666666666
affprop_norm,33.33333333333333,37.16216216216216,97.5103734439834,25.994244789167826,0.9,74.59100204498978,85.47895103693008,0.10902723425570102,0.024896265560165973,0.6666666666666666
knnod,0.0,44.5945945945946,94.51219512195121,95.78423120089789,1.0,99.97273346966598,90.54301381111145,0.22284430443507652,0.054878048780487805,1.0
knnod_norm,0.0,37.16216216216216,94.51219512195121,86.52998236331571,1.0,99.95228357191547,90.54301381111145,0.22284430443507652,0.054878048780487805,1.0
