method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,22.424242424242426,99.26393270241851,100.0,0.41,75.09891837835312
acs-max_step-mode,42.857142857142854,22.424242424242426,99.57805907172997,69.65795832074902,1.75,75.01978427171707
acs-double_max_step-none,0.0,22.424242424242426,99.26393270241851,100.0,0.73,75.09891837835312
acs-double_max_step-mode,28.57142857142857,0.0,0.0,78.58086680761099,0.75,99.94724346906878
acs-double_min_bin_count-none,71.42857142857143,9.696969696969697,99.5575221238938,41.3715644820296,3.16,87.9978895187378
acs-double_min_bin_count-mode,85.71428571428571,10.303030303030303,99.7867803837953,19.718363032316518,5.25,87.4967023730278
acs-min_kde-none,28.57142857142857,10.909090909090908,99.16666666666667,71.15675022651767,2.27,84.25217568874359
acs-double_min_kde-none,28.57142857142857,18.181818181818183,99.30167597765363,82.5015101177892,1.42,81.19229823350906
scs_symmin,28.57142857142857,22.424242424242426,99.4731296101159,85.97478103292056,0.87,75.04616230726242
scs_indep,28.57142857142857,0.0,0.0,80.39489580187255,1.25,99.94724346906878
lof,0.0,60.60606060606061,98.76977152899823,100.0,1.0,85.17541587352753
if,0.0,9.696969696969697,94.01709401709401,99.85653881002717,1.0,97.09839094430208
ocsvm,14.285714285714285,54.54545454545454,99.68354430379746,88.7005436424041,1.0,50.11870265007019
dbscan,0.0,100.0,99.81535214982854,50.0,11.0,0.18464922904968262
dbscan_adaptive,100.0,0.0,0.0,50.0,2.0,99.81535214465111
dbscan_adaptive_elbow,42.857142857142854,0.0,0.0,73.23504983388705,2.0,99.92086520651355
kmeans,28.57142857142857,45.45454545454545,99.73600844772967,55.40055874358201,3.0,50.11870265007019
gmm,0.0,100.0,99.81535214982854,50.0,11.0,0.18464922904968262
kde,28.57142857142857,5.454545454545454,90.56603773584906,93.35736937481124,1.0,98.68108676746488
affprop,28.57142857142857,27.878787878787882,99.08592321755027,81.79741769858049,0.89,85.65022349357605
