method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,13.513513513513514,66.86390532544378,86.49533581905669,0.91,99.73746452223273,86.06658428907394,0.5308168487355355,0.33136094674556216,1.0
acs-trim_min-mode,0.0,5.405405405405405,30.0,86.82460686869292,0.3,99.73746452223274,97.04069048166275,0.8232547262973112,0.7,1.0
acs-trim_min-mean,0.0,5.405405405405405,30.0,87.76731464734642,0.3,99.73746452223273,97.04069048166275,0.8232547262973112,0.7,1.0
acs-truncate_min-none,0.0,17.56756756756757,70.2127659574468,81.22975872287665,0.97,99.73746452223273,83.72379839420319,0.4957761566107401,0.2978723404255319,1.0
acs-truncate_min-mode,0.0,8.108108108108109,49.549549549549546,80.75534605306677,0.58,99.73746452223274,93.21824908256531,0.6839243530776289,0.5045045045045045,1.0
acs-truncate_min-mean,0.0,8.108108108108109,49.549549549549546,82.18521187448053,0.58,99.73746452223274,93.21824908256531,0.6839243530776289,0.5045045045045045,1.0
acs-half_min-none,0.0,9.45945945945946,50.0,85.43408886208074,0.88,99.73628192999054,93.0949442088604,0.6803777680706272,0.5,1.0
acs-half_min-mode,0.0,5.405405405405405,30.0,85.91280606197526,0.17,99.73628192999054,97.04069048166275,0.8232547262973112,0.7,1.0
acs-half_min-mean,0.0,4.054054054054054,29.11392405063291,91.5026586179936,0.17,99.86754966887418,97.16399498283863,0.8290152747451347,0.7088607594936709,1.0
lof,60.71428571428571,52.702702702702695,81.9672131147541,17.19722660827274,1.0,60.0685903500473,83.47718864679337,0.1846844385037013,0.18032786885245902,0.39285714285714285
lof_norm,58.92857142857143,50.0,81.14754098360656,13.998911680879484,1.0,57.774361400189214,83.72379839420319,0.19828835127631728,0.1885245901639344,0.4107142857142857
if,30.357142857142854,8.108108108108109,48.0,68.22917114520209,1.0,93.52175969725639,93.46485808491707,0.5677706600627748,0.52,0.6964285714285714
if_norm,17.857142857142858,2.7027027027027026,11.538461538461538,93.36931842224087,1.0,99.49385052034059,98.02712704986334,0.8419622845521253,0.8846153846153846,0.8214285714285714
ocsvm,7.142857142857142,40.54054054054054,87.1604938271605,49.411332940653836,1.0,81.47350993377484,55.980271100997925,0.23377517188963104,0.12839506172839507,0.9285714285714286
ocsvm_norm,0.0,32.432432432432435,85.26315789473684,77.06365648794893,1.0,95.8349101229896,60.04932224750519,0.2900463298769327,0.14736842105263157,1.0
dbscan,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_norm,73.21428571428571,2.7027027027027026,11.76470588235294,60.03824772819115,0.05,63.26040681173131,94.69790384173393,0.46937463965196496,0.8823529411764706,0.26785714285714285
dbscan_elbow,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
dbscan_elbow_norm,0.0,100.0,93.09494451294698,53.45252774352651,0.98,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kmeans,0.0,55.4054054054054,89.10505836575877,57.15746678771079,3.6,85.50378429517502,43.52651238441467,0.20702233508353407,0.10894941634241245,1.0
kmeans_norm,0.0,55.4054054054054,89.10505836575877,57.15746678771079,3.6,85.50378429517502,43.52651238441467,0.20702233508353407,0.10894941634241245,1.0
gmm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
gmm_norm,0.0,100.0,93.09494451294698,53.45252774352651,14.0,50.0,6.905055046081543,0.0,0.0690505548705302,1.0
kde,0.0,100.0,93.01745635910224,53.84087791495199,1.0,55.43046357615894,8.014798164367676,0.028850583973356693,0.06982543640897755,1.0
kde_norm,0.0,20.27027027027027,77.41935483870968,94.65452496866021,1.0,99.31764427625355,76.325523853302,0.41034476258734787,0.22580645161290322,1.0
affprop,0.0,5.405405405405405,52.13675213675214,100.0,0.44,100.0,92.47842133045197,0.663295944628177,0.47863247863247865,1.0
affprop_norm,0.0,9.45945945945946,58.82352941176471,98.64718614718615,0.46,99.88174077578051,90.13563469052315,0.6067404787636272,0.4117647058823529,1.0
knnod,26.785714285714285,28.37837837837838,49.382716049382715,74.09725768498802,1.0,91.99858088930937,93.21824908256531,0.5742981163052677,0.5061728395061729,0.7321428571428571
knnod_norm,23.214285714285715,29.72972972972973,46.913580246913575,75.99864986698309,1.0,88.43188268684958,93.71146708726883,0.6067380099025913,0.5308641975308642,0.7678571428571429
