method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,0.0,0.0,100.0,0.78,100.0
acs-max_step-mode,57.14285714285714,0.0,0.0,46.82516367298975,1.11,99.88273233175278
acs-double_max_step-none,0.0,0.0,22.22222222222222,100.0,0.78,99.94136616587639
acs-double_max_step-mode,28.57142857142857,0.0,0.0,75.39659224441833,0.55,99.94136616587639
acs-double_min_bin_count-none,57.14285714285714,1.3986013986013985,94.54545454545455,48.300318952492866,1.1,98.35825264453888
acs-double_min_bin_count-mode,57.14285714285714,0.0,0.0,44.856891052543226,1.11,99.88273233175278
acs-min_kde-none,14.285714285714285,11.888111888111888,98.64864864864865,93.2159644116166,0.84,87.12987452745438
acs-double_min_kde-none,14.285714285714285,15.384615384615385,98.72611464968153,93.66501594762464,0.85,86.33831739425659
scs_symmin,28.57142857142857,0.0,0.0,79.36880980359241,0.55,99.94136616587639
scs_indep,57.14285714285714,0.0,0.0,58.920177941917075,1.04,99.88273233175278
lof,0.0,52.44755244755245,98.6328125,100.0,1.0,85.19495725631714
if,0.0,4.895104895104895,96.74418604651163,99.8279335235857,1.0,93.90208162367344
ocsvm,14.285714285714285,49.65034965034965,99.64788732394366,86.56622460970286,1.0,50.19055902957916
dbscan,0.0,100.0,99.79478158897685,50.0,11.0,0.20521879196166992
dbscan_adaptive,100.0,0.0,0.0,50.0,1.39,99.79478158056736
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,54.76540204801075,1.39,99.88273233175278
kmeans,42.857142857142854,54.54545454545454,99.78869519281564,46.85663924794359,3.17,44.53239440917969
gmm,0.0,100.0,99.79478158897685,50.0,11.0,0.20521879196166992
kde,14.285714285714285,1.3986013986013985,94.4954128440367,97.39801913714957,1.0,96.95104081183672
affprop,100.0,13.986013986013987,100.0,53.456018129931174,1.07,86.80738806724548
