method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,0.0,0.0,100.0,0.85,100.0,100.0,1.0,1.0,1.0
acs-trim_min-mode,0.0,0.0,0.0,100.0,0.22,100.0,100.0,1.0,1.0,1.0
acs-trim_min-mean,0.0,0.0,0.0,100.0,0.22,100.0,100.0,1.0,1.0,1.0
acs-truncate_min-none,0.0,24.22360248447205,99.20091324200914,100.0,0.95,100.0,74.58321154117584,0.07717304487784189,0.007990867579908675,1.0
acs-truncate_min-mode,0.0,19.25465838509317,98.98989898989899,100.0,0.54,100.0,79.9356535077095,0.08983401643365964,0.010101010101010102,1.0
acs-truncate_min-mean,0.0,17.391304347826086,98.45474613686534,100.0,0.54,100.0,86.95525079965591,0.11589934487312903,0.01545253863134658,1.0
acs-half_min-none,0.0,0.0,0.0,100.0,0.79,100.0,100.0,1.0,1.0,1.0
acs-half_min-mode,14.285714285714285,0.0,0.0,85.74144853426759,0.28,85.71428571428572,99.97075168066658,0.9256844584122494,1.0,0.8571428571428571
acs-half_min-mean,14.285714285714285,0.0,0.0,85.77539450172502,0.27,93.66521520683303,99.97075168066658,0.9256844584122494,1.0,0.8571428571428571
lof,0.0,55.90062111801242,98.635477582846,98.08673469387755,1.0,99.99581309663374,85.20035147666931,0.10780369115770574,0.01364522417153996,1.0
lof_norm,0.0,54.6583850931677,98.635477582846,99.99999999999997,1.0,100.0,85.20035147666931,0.10780369115770574,0.01364522417153996,1.0
if,0.0,13.043478260869565,95.73170731707317,73.45424227073163,1.0,99.7864679283202,95.40801420807838,0.20178927556217519,0.042682926829268296,1.0
if_norm,0.0,8.695652173913043,93.13725490196079,86.2012987012987,1.0,99.9288226427734,97.22140971571207,0.2582956895084171,0.06862745098039216,1.0
ocsvm,0.0,57.7639751552795,99.59040374488005,7.712680188737564,1.0,88.86702394908727,50.21936297416687,0.0453076495465171,0.004095962551199532,1.0
ocsvm_norm,0.0,41.61490683229814,99.59088252483927,89.48593073593072,1.0,99.9706916764361,50.1608669757843,0.045254673629042494,0.004091174751607247,1.0
dbscan,0.0,100.0,99.79526177244809,50.10236911377596,11.0,50.0,0.20473599433898926,0.0,0.0020473822755191578,1.0
dbscan_norm,0.0,0.0,0.0,100.0,0.01,100.0,100.0,1.0,1.0,1.0
dbscan_elbow,0.0,100.0,99.79526177244809,50.10236911377596,1.0,50.0,0.20473599433898926,0.0,0.0020473822755191578,1.0
dbscan_elbow_norm,0.0,100.0,99.79526177244809,50.10236911377596,1.0,50.0,0.20473599433898926,0.0,0.0020473822755191578,1.0
kmeans,28.57142857142857,44.099378881987576,99.67061923583663,0.1939387003033887,3.33,57.58666889968179,55.68879842758179,0.024640906209467937,0.0032938076416337285,0.7142857142857143
kmeans_norm,28.57142857142857,44.099378881987576,99.67061923583663,0.1939387003033887,3.33,57.58666889968179,55.68879842758179,0.024640906209467937,0.0032938076416337285,0.7142857142857143
gmm,0.0,100.0,99.79526177244809,50.10236911377596,11.0,50.0,0.20473599433898926,0.0,0.0020473822755191578,1.0
gmm_norm,0.0,100.0,99.79526177244809,50.10236911377596,11.0,50.0,0.20473599433898926,0.0,0.0020473822755191578,1.0
kde,0.0,100.0,99.79490184588339,50.10254907705831,1.0,50.087924970691674,0.3802299499511719,0.001899118173764873,0.0020509815411661296,1.0
kde_norm,28.57142857142857,1.8633540372670807,92.7536231884058,71.82902116545607,1.0,93.58147713950763,98.06961100548506,0.2235740748393773,0.07246376811594203,0.7142857142857143
affprop,71.42857142857143,11.801242236024844,99.08256880733946,28.72990009163607,1.06,52.365600401942714,93.53612139821053,0.041146552301257716,0.009174311926605505,0.2857142857142857
affprop_norm,28.57142857142857,26.70807453416149,98.90829694323145,71.50953052561131,0.88,81.80999832523865,86.69201582670212,0.0771730214566099,0.010917030567685589,0.7142857142857143
knnod,0.0,24.22360248447205,97.953216374269,99.99999999999997,1.0,100.0,90.20181372761726,0.1358611241878089,0.02046783625730994,1.0
knnod_norm,0.0,30.434782608695656,97.953216374269,100.0,1.0,100.0,90.20181372761726,0.1358611241878089,0.02046783625730994,1.0
