method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,25.0,96.47058823529412,84.61538461538461,0.89,99.89206691851054,86.78839951753616,0.17495299971551456,0.03529411764705882,1.0
acs-trim_min-mode,0.0,7.142857142857142,59.09090909090909,84.61538461538461,0.21,99.89206691851051,99.30182597599924,0.6373545875987092,0.4090909090909091,1.0
acs-trim_min-mean,0.0,2.380952380952381,30.76923076923077,95.0,0.21,99.97301672962763,99.78517722338438,0.8311517516412388,0.6923076923076923,1.0
acs-truncate_min-none,0.0,25.0,96.56488549618321,80.0,0.96,99.83810037776578,86.4124596118927,0.1722236902789255,0.03435114503816794,1.0
acs-truncate_min-mode,0.0,4.761904761904762,55.00000000000001,80.0,0.53,99.8381003777658,99.40923736430705,0.668826327407299,0.45,1.0
acs-truncate_min-mean,0.0,2.976190476190476,35.714285714285715,82.14285714285714,0.53,99.86508364813815,99.73147152923048,0.8007012576782245,0.6428571428571429,1.0
acs-half_min-none,0.0,24.404761904761905,96.39999999999999,95.0,0.85,99.97301672962763,87.05692738294601,0.17696853653965303,0.036,1.0
acs-half_min-mode,0.0,3.571428571428571,40.0,95.0,0.06,99.97301672962763,99.67776583507657,0.7733415833467056,0.6,1.0
acs-half_min-mean,0.0,1.7857142857142856,25.0,100.0,0.07,100.0,99.83888291753829,0.8653240738782456,0.75,1.0
lof,0.0,52.38095238095239,96.78571428571429,96.02733686067022,1.0,99.98201115308508,85.44575721025467,0.16565622828224544,0.03214285714285714,1.0
lof_norm,0.0,54.166666666666664,96.78571428571429,89.76164539890033,1.0,99.92804461234034,85.44575721025467,0.16565622828224544,0.03214285714285714,1.0
if,11.11111111111111,16.666666666666664,94.44444444444444,36.6350645541822,1.0,98.25508184925347,92.64231994748116,0.21173230146839056,0.05555555555555555,0.8888888888888888
if_norm,0.0,8.333333333333332,89.8876404494382,88.37021003687673,1.0,99.94603345925526,95.7035444676876,0.3110590988798291,0.10112359550561797,1.0
ocsvm,0.0,55.35714285714286,99.0343347639485,27.23012904814956,1.0,97.69742759489117,50.42964518070221,0.0696172819389339,0.009656652360515022,1.0
ocsvm_norm,0.0,45.23809523809524,99.04661016949152,72.76089324618738,1.0,99.67620075553157,49.785178899765015,0.06872565513750074,0.009533898305084746,1.0
dbscan,0.0,100.0,99.51664876476907,50.24167561761546,14.0,50.0,0.4833519458770752,0.0,0.004833512352309345,1.0
dbscan_norm,0.0,5.357142857142857,50.0,75.0,0.09,99.75715056664868,99.51664875261486,0.7053874861850661,0.5,1.0
dbscan_elbow,0.0,100.0,99.51664876476907,50.24167561761546,0.99,50.0,0.4833519458770752,0.0,0.004833512352309345,1.0
dbscan_elbow_norm,0.0,100.0,99.51664876476907,50.24167561761546,0.99,50.0,0.4833519458770752,0.0,0.004833512352309345,1.0
kmeans,100.0,37.5,100.0,0.24167561761546724,7.38,30.626011872638966,60.95596253871918,-0.05521190791200825,0.0,0.0
kmeans_norm,100.0,37.5,100.0,0.24167561761546724,7.38,30.626011872638966,60.95596253871918,-0.05521190791200825,0.0,0.0
gmm,0.0,100.0,99.51664876476907,50.24167561761546,14.0,50.0,0.4833519458770752,0.0,0.004833512352309345,1.0
gmm_norm,0.0,100.0,99.51664876476907,50.24167561761546,14.0,50.0,0.4833519458770752,0.0,0.004833512352309345,1.0
kde,0.0,100.0,99.5156081808396,50.24271844660194,1.0,50.21586616297895,0.6981730461120605,0.0032336326844672352,0.004843918191603875,1.0
kde_norm,0.0,29.166666666666668,97.47191011235955,76.95985581043053,1.0,99.7511542843437,81.36412501335144,0.14334119871381357,0.025280898876404494,1.0
affprop,22.22222222222222,15.476190476190476,97.33840304182509,60.11730018260533,0.9,81.55243748875696,86.14393174648285,0.1273741282163953,0.026615969581749048,0.7777777777777778
affprop_norm,33.33333333333333,21.428571428571427,98.11912225705329,56.87061950286794,0.92,78.37740600827486,83.02900046110153,0.09162060282436568,0.018808777429467086,0.6666666666666666
knnod,0.0,33.33333333333333,95.18716577540107,95.78423120089788,1.0,99.97601487078012,90.44038653373718,0.20857879180735128,0.0481283422459893,1.0
knnod_norm,0.0,35.11904761904761,95.18716577540107,100.00000000000003,1.0,99.99999999999999,90.44038653373718,0.20857879180735128,0.0481283422459893,1.0
