method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
datamax,28.57142857142857,0.0,0.0,99.98322485405623,1.0,99.95310668309685
data_double_max,0.0,100.0,99.83517777254532,99.98322485405623,1.0,0.5861639976501465
data_hard_max,28.57142857142857,0.0,0.0,99.98322485405623,1.0,99.95310668309685
acs-trim_min-none,0.0,10.344827586206897,98.79931389365352,98.27887002616924,0.87,86.49472445249557
acs-trim_min-mode,28.57142857142857,0.0,0.0,98.41307119371938,0.29,99.95310668309685
acs-trim_min-mean,28.57142857142857,0.0,0.0,96.83285244581627,0.39,99.95310668309685
acs-truncate_min-none,0.0,11.494252873563218,98.87278582930756,98.27887002616923,0.95,85.6037512421608
acs-truncate_min-mode,28.57142857142857,0.0,0.0,98.40971616453062,0.58,99.95310668309685
acs-truncate_min-mean,28.57142857142857,0.0,0.0,98.41307119371939,0.58,99.95310668309685
acs-half_min-none,14.285714285714285,9.770114942528735,98.7878787878788,98.27887002616923,0.82,88.51113691926003
acs-half_min-mode,28.57142857142857,0.0,0.0,85.7142857142857,0.24,99.95310668309685
acs-half_min-mean,28.57142857142857,0.0,0.0,87.31463463732135,0.42,99.95310668309685
acs-ruled_max_step-none,0.0,1.1494252873563218,88.88888888888889,99.41286989196806,0.79,98.6869870685041
acs-ruled_max_step-mode,85.71428571428571,9.195402298850574,99.78858350951374,20.645172112997383,4.66,88.79249691963196
acs-ruled_max_step-mean,85.71428571428571,9.195402298850574,99.78858350951374,23.72341139367912,3.83,88.79249691963196
acs-max_step-none,0.0,1.1494252873563218,88.13559322033898,99.41286989196806,0.69,98.78077376633883
acs-double_max_step-none,0.0,1.1494252873563218,88.88888888888889,99.41286989196806,0.79,98.6869870685041
scs_symmin,28.57142857142857,0.0,0.0,84.13071193719385,0.44,99.95310668309685
scs_indep,28.57142857142857,0.0,0.0,81.91471515802186,1.11,99.95310668309685
lof,0.0,50.0,98.90625,99.97986982486748,1.0,85.15826463699341
if,0.0,4.022988505747127,91.66666666666666,99.88592900758238,1.0,98.19460734724998
ocsvm,0.0,40.229885057471265,99.671669793621,91.08233241629202,1.0,50.175848603248596
dbscan,0.0,100.0,99.8358733880422,50.0,11.0,0.16412734985351562
dbscan_adaptive,100.0,0.0,0.0,50.0,2.33,99.83587338356301
dbscan_adaptive_elbow,42.857142857142854,9.195402298850574,99.15966386554622,72.24384352143863,2.33,88.86283710598946
kmeans,42.857142857142854,48.275862068965516,99.83093829247676,48.45668657317319,3.33,44.548654556274414
gmm,0.0,100.0,99.8358733880422,50.0,11.0,0.16412734985351562
kde,14.285714285714285,11.494252873563218,99.13419913419914,96.14171643293297,1.0,83.86869877576828
affprop,85.71428571428571,8.620689655172415,99.84025559105432,50.57203247668254,1.05,85.20515859127045
