method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,22.2972972972973,82.26600985221675,45.90277777777778,0.91,99.28169734151328,89.9759903550148,0.39896205507262517,0.17733990147783252,1.0
acs-trim_min-mode,0.0,8.783783783783784,28.000000000000004,46.03541416566627,0.26,99.22716428084526,99.1596638225019,0.8448762932644313,0.72,1.0
acs-trim_min-mean,0.0,8.108108108108109,25.0,49.20860389610389,0.26,99.34304703476482,99.2797119077295,0.8628316913554822,0.75,1.0
acs-truncate_min-none,0.0,22.2972972972973,83.17757009345794,48.54166666666666,0.97,99.29447852760735,89.31572660803795,0.3871095359030966,0.16822429906542055,1.0
acs-truncate_min-mode,0.0,8.108108108108109,25.0,48.54166666666666,0.56,99.29447852760737,99.2797119077295,0.8628316913554822,0.75,1.0
acs-truncate_min-mean,0.0,8.108108108108109,25.0,48.74465811965812,0.56,99.3473074301295,99.2797119077295,0.8628316913554822,0.75,1.0
acs-half_min-none,0.0,13.513513513513514,68.96551724137932,44.513888888888886,0.87,99.27828902522154,95.19807919859886,0.5432432048415476,0.3103448275862069,1.0
acs-half_min-mode,0.0,8.108108108108109,26.53061224489796,45.99116161616161,0.11,99.2774369461486,99.21968788839877,0.8537179603523759,0.7346938775510204,1.0
acs-half_min-mean,0.0,5.405405405405405,18.181818181818183,53.215488215488215,0.12,99.51090661213362,99.51980793848634,0.9023115880316861,0.8181818181818182,1.0
lof,8.333333333333332,63.51351351351351,86.8,72.73634870224822,1.0,97.7266530334015,86.79471760988235,0.3190093354193747,0.132,0.9166666666666666
lof_norm,25.0,64.1891891891892,89.2,48.36451837670874,1.0,80.94751192910701,86.0744297504425,0.2496540499164805,0.108,0.75
if,11.11111111111111,6.756756756756757,68.31683168316832,81.86861972286884,1.0,98.82072256305385,95.61824724078178,0.515802815020534,0.31683168316831684,0.8888888888888888
if_norm,5.555555555555555,6.081081081081082,51.42857142857142,85.88812726866824,1.0,99.6097477845944,97.71908763796091,0.6684660715885069,0.4857142857142857,0.9444444444444444
ocsvm,11.11111111111111,55.4054054054054,96.15846338535414,14.09173917390095,1.0,85.34935241990456,51.68067216873169,0.11558806107754964,0.03841536614645858,0.8888888888888888
ocsvm_norm,0.0,50.67567567567568,95.64164648910412,80.50559177486447,1.0,99.61826857532378,52.58103311061859,0.14986736363170414,0.043583535108958835,1.0
dbscan,0.0,100.0,97.8391356542617,51.08043217286915,14.0,50.0,2.160865068435669,0.0,0.021608643457382955,1.0
dbscan_norm,0.0,14.18918918918919,37.93103448275862,81.03448275862068,0.31,99.32515337423312,98.67947176098824,0.7825038330791637,0.6206896551724138,1.0
dbscan_elbow,0.0,100.0,97.8391356542617,51.08043217286915,0.99,50.0,2.160865068435669,0.0,0.021608643457382955,1.0
dbscan_elbow_norm,0.0,100.0,97.8391356542617,51.08043217286915,0.99,50.0,2.160865068435669,0.0,0.021608643457382955,1.0
kmeans,100.0,35.13513513513514,100.0,1.0804321728691477,7.8,32.11656441717792,62.84513771533966,-0.10903790466346887,0.0,0.0
kmeans_norm,100.0,35.13513513513514,100.0,1.0804321728691477,7.8,32.11656441717792,62.84513771533966,-0.10903790466346887,0.0,0.0
gmm,0.0,100.0,97.8391356542617,51.08043217286915,14.0,50.0,2.160865068435669,0.0,0.021608643457382955,1.0
gmm_norm,0.0,100.0,97.8391356542617,51.08043217286915,14.0,50.0,2.160865068435669,0.0,0.021608643457382955,1.0
kde,0.0,100.0,97.83653846153845,51.081730769230774,1.0,50.061349693251536,2.280914783477783,0.005152236441509777,0.021634615384615384,1.0
kde_norm,0.0,58.78378378378378,94.36619718309859,95.9873918141956,1.0,99.90627130197683,63.80552351474762,0.18840492049632204,0.056338028169014086,1.0
affprop,0.0,12.162162162162163,86.10038610038609,100.0,0.58,99.99999999999999,86.61464601755142,0.3463814411919159,0.138996138996139,1.0
affprop_norm,0.0,17.56756756756757,85.0,38.297872340425535,0.64,99.57055214723927,87.7551019191742,0.3622526657804338,0.15,1.0
knnod,0.0,23.64864864864865,78.44311377245509,99.17713636733347,1.0,99.98295841854126,92.13685467839241,0.44524600255584784,0.2155688622754491,1.0
knnod_norm,0.0,31.08108108108108,78.44311377245509,99.84561942895277,1.0,99.99659168370825,92.13685467839241,0.44524600255584784,0.2155688622754491,1.0
