method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,24.444444444444443,96.97950377562027,99.18409199813141,0.84,99.99434154438114,76.43512487411499,0.15177145250205365,0.030204962243797196,1.0
acs-trim_min-mode,0.0,1.6666666666666667,9.67741935483871,98.22004608294931,0.15,99.98585386095289,99.92136303917505,0.950005413464612,0.9032258064516129,1.0
acs-trim_min-mean,14.285714285714285,0.0,0.0,100.0,0.15,100.0,99.89515071501955,0.9253315403191249,1.0,0.8571428571428571
acs-truncate_min-none,0.0,22.22222222222222,96.28647214854111,97.76106231617315,0.95,99.98538232298465,80.96985518932343,0.17325164025518136,0.03713527851458886,1.0
acs-truncate_min-mode,0.0,1.1111111111111112,6.666666666666667,95.4265873015873,0.5,99.96982157003282,99.94757535750978,0.9658366419727524,0.9333333333333333,1.0
acs-truncate_min-mean,14.285714285714285,0.0,0.0,100.0,0.5,100.0,99.89515071501955,0.9253315403191249,1.0,0.8571428571428571
acs-half_min-none,0.0,15.0,94.5945945945946,99.18409199813141,0.79,99.99434154438114,87.15596348047256,0.21693316712953156,0.05405405405405406,1.0
acs-half_min-mode,7.142857142857142,0.0,0.0,92.92445687920518,0.12,94.64710098457128,99.94757535750978,0.9633697566037509,1.0,0.9285714285714286
acs-half_min-mean,7.142857142857142,0.0,0.0,93.05473874324132,0.12,98.21004187257158,99.94757535750978,0.9633697566037509,1.0,0.9285714285714286
lof,42.857142857142854,57.77777777777777,97.20767888307155,43.08523540667538,1.0,70.10826511750724,85.08518934249878,0.10138259975179363,0.027923211169284468,0.5714285714285714
lof_norm,42.857142857142854,56.111111111111114,97.20767888307155,39.7761473172206,1.0,64.13953751556075,85.08518934249878,0.10138259975179363,0.027923211169284468,0.5714285714285714
if,3.571428571428571,11.11111111111111,68.6046511627907,77.13855508670619,1.0,99.67086649817043,98.42726085335016,0.5455228468824503,0.313953488372093,0.9642857142857143
if_norm,7.142857142857142,8.88888888888889,70.11494252873564,82.67034469222996,1.0,99.77083254743671,98.34862388670444,0.5217286454510619,0.2988505747126437,0.9285714285714286
ocsvm,0.0,57.77777777777777,98.53326348873756,47.39642863334833,1.0,97.09909841940473,50.694626569747925,0.08591912530469806,0.014667365112624411,1.0
ocsvm_norm,0.0,47.22222222222222,98.56410256410257,89.56276727437985,1.0,99.29174997170772,49.61991906166077,0.08409176645800572,0.014358974358974359,1.0
dbscan,0.0,100.0,99.26605504587155,50.36697247706422,11.0,50.0,0.73394775390625,0.0,0.007339449541284404,1.0
dbscan_norm,0.0,0.5555555555555556,3.4482758620689653,98.27586206896552,0.05,99.98679693688936,99.97378767875489,0.982477626044412,0.9655172413793104,1.0
dbscan_elbow,0.0,100.0,99.26605504587155,50.36697247706422,1.0,50.0,0.73394775390625,0.0,0.007339449541284404,1.0
dbscan_elbow_norm,0.0,100.0,99.26605504587155,50.36697247706422,1.0,50.0,0.73394775390625,0.0,0.007339449541284404,1.0
kmeans,85.71428571428571,50.0,99.78925184404636,7.562779058317577,4.27,32.13625561130182,49.724769592285156,-0.06099159618246178,0.002107481559536354,0.14285714285714285
kmeans_norm,85.71428571428571,50.0,99.78925184404636,7.562779058317577,4.27,32.13625561130182,49.724769592285156,-0.06099159618246178,0.002107481559536354,0.14285714285714285
gmm,0.0,100.0,99.26605504587155,50.36697247706422,11.0,50.0,0.73394775390625,0.0,0.007339449541284404,1.0
gmm_norm,0.0,100.0,99.26605504587155,50.36697247706422,11.0,50.0,0.73394775390625,0.0,0.007339449541284404,1.0
kde,0.0,98.88888888888889,99.26451273969005,50.36774363015498,1.0,50.105624504885135,0.9436428546905518,0.003941712260415827,0.007354872603099553,1.0
kde_norm,7.142857142857142,3.3333333333333335,72.91666666666666,91.41274568325962,1.0,99.53789279112753,98.11271298676729,0.495976318064866,0.2708333333333333,0.9285714285714286
affprop,0.0,12.777777777777777,94.81481481481482,100.0,0.8,100.0,86.5792915225029,0.21175815059269515,0.05185185185185185,1.0
affprop_norm,0.0,0.0,0.0,100.0,0.81,100.0,100.0,1.0,1.0,1.0
knnod,0.0,32.22222222222222,92.67015706806284,97.39769027635818,1.0,99.98585386095289,90.72083905339241,0.2577724998885889,0.07329842931937172,1.0
knnod_norm,0.0,30.0,92.67015706806284,99.46980628384568,1.0,99.99622769625411,90.72083905339241,0.2577724998885889,0.07329842931937172,1.0
