method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,16.48936170212766,98.8013698630137,99.9197063546685,0.8,86.78424209356308
acs-max_step-mode,42.857142857142854,0.0,0.0,72.6919673581752,0.65,99.93128721835092
acs-double_max_step-none,0.0,3.1914893617021276,68.18181818181817,99.9197063546685,0.8,99.65643610339612
acs-double_max_step-mode,28.57142857142857,0.0,0.0,80.77376855766394,0.43,99.95419147890061
acs-double_min_bin_count-none,42.857142857142854,5.319148936170213,92.15686274509804,60.32183003965523,2.09,98.85478699579835
acs-double_min_bin_count-mode,100.0,13.297872340425531,100.0,0.40146822665749204,7.03,86.80714666843414
acs-min_kde-none,28.57142857142857,51.06382978723404,99.78070175438597,59.93674827122866,2.0,47.846996784210205
acs-double_min_kde-none,28.57142857142857,51.06382978723404,99.78070175438597,60.05964670796053,1.75,47.846996784210205
scs_symmin,28.57142857142857,0.0,0.0,81.9027955297742,0.46,99.95419147890061
scs_indep,28.57142857142857,13.297872340425531,99.12891986062718,82.73195031625863,1.09,86.92166805267334
lof,0.0,46.808510638297875,98.93129770992365,99.96067250024579,1.0,85.15803962945938
if,14.285714285714285,7.446808510638298,97.97979797979798,98.69891521646511,1.0,93.31195577979088
ocsvm,0.0,47.87234042553192,99.67934035730646,88.47376528037229,1.0,50.16033053398132
dbscan,0.0,100.0,99.83967017865322,50.0,11.0,0.16033053398132324
dbscan_adaptive,100.0,0.0,0.0,50.0,2.39,99.83967017615214
dbscan_adaptive_elbow,42.857142857142854,13.297872340425531,99.30191972076788,83.54963458198144,2.39,86.89876347780228
kmeans,42.857142857142854,29.25531914893617,99.7364953886693,57.47550224494478,4.13,65.2542382478714
gmm,0.0,100.0,99.83967017865322,50.0,11.0,0.16033053398132324
kde,0.0,38.297872340425535,99.56763434218654,94.94313898993872,1.0,63.07833194732666
affprop,28.57142857142857,21.808510638297875,99.29577464788733,85.01458394782551,0.94,83.80668759346008
