method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,0.0,12.5,100.0,0.84,100.0,99.9706830829382,0.9352769373138687,0.875,1.0
acs-trim_min-mode,0.0,0.0,0.0,100.0,0.15,100.0,100.0,1.0,1.0,1.0
acs-trim_min-mean,0.0,0.0,0.0,100.0,0.15,100.0,100.0,1.0,1.0,1.0
acs-truncate_min-none,0.0,21.11801242236025,99.11949685534591,100.0,0.94,100.0,76.89827084541321,0.08226015998123484,0.00880503144654088,1.0
acs-truncate_min-mode,0.0,14.285714285714285,98.91975308641975,100.0,0.5,100.0,81.20785653591156,0.0936390898541519,0.010802469135802469,1.0
acs-truncate_min-mean,0.0,2.484472049689441,81.57894736842105,100.0,0.5,100.0,99.09117557108402,0.42723873114578104,0.18421052631578946,1.0
acs-half_min-none,0.0,0.0,12.5,100.0,0.78,100.0,99.9706830829382,0.9352769373138687,0.875,1.0
acs-half_min-mode,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.0,1.0,1.0
acs-half_min-mean,0.0,0.0,0.0,100.0,0.0,100.0,100.0,1.0,1.0,1.0
lof,0.0,43.47826086956522,98.6328125,99.99999999999997,1.0,100.0,85.19495725631714,0.10790544782942656,0.013671875,1.0
lof_norm,0.0,50.31055900621118,98.6328125,99.99999999999997,1.0,100.0,85.19495725631714,0.10790544782942656,0.013671875,1.0
if,0.0,5.590062111801243,86.53846153846155,100.0,1.0,100.0,98.680738825351,0.3644664648928022,0.1346153846153846,1.0
if_norm,0.0,8.695652173913043,88.70967741935483,99.99999999999997,1.0,100.0,98.38756956160069,0.3332851575562572,0.11290322580645161,1.0
ocsvm,0.0,43.47826086956522,99.58896065766295,47.23317217127658,1.0,98.41363102232667,50.27851164340973,0.045414114804511345,0.004110393423370522,1.0
ocsvm_norm,0.0,45.962732919254655,99.59040374488005,71.92510920452095,1.0,99.89927816014772,50.102609395980835,0.04525462711811651,0.004095962551199532,1.0
dbscan,0.0,100.0,99.79478158897685,50.102609205511584,11.0,50.0,0.20521879196166992,0.0,0.0020521841102316037,1.0
dbscan_norm,0.0,0.0,0.0,100.0,0.01,100.0,100.0,1.0,1.0,1.0
dbscan_elbow,0.0,100.0,99.79478158897685,50.102609205511584,1.0,50.0,0.20521879196166992,0.0,0.0020521841102316037,1.0
dbscan_elbow_norm,0.0,100.0,99.79478158897685,50.102609205511584,1.0,50.0,0.20521879196166992,0.0,0.0020521841102316037,1.0
kmeans,42.857142857142854,55.90062111801242,99.78891820580475,7.3074984985152485,3.33,46.83145878798053,44.473761320114136,0.0014485757362281942,0.0021108179419525065,0.5714285714285714
kmeans_norm,42.857142857142854,55.90062111801242,99.78891820580475,7.3074984985152485,3.33,46.83145878798053,44.473761320114136,0.0014485757362281942,0.0021108179419525065,0.5714285714285714
gmm,0.0,100.0,99.79478158897685,50.102609205511584,11.0,50.0,0.20521879196166992,0.0,0.0020521841102316037,1.0
gmm_norm,0.0,100.0,99.79478158897685,50.102609205511584,11.0,50.0,0.20521879196166992,0.0,0.0020521841102316037,1.0
kde,0.0,100.0,99.7946611909651,50.10266940451745,1.0,50.029377203290245,0.2638518810272217,0.0010983879038295751,0.002053388090349076,1.0
kde_norm,0.0,5.590062111801243,90.41095890410958,90.64625850340136,1.0,99.9790162833641,98.06508347392082,0.3066450654671123,0.0958904109589041,1.0
affprop,42.857142857142854,16.77018633540373,99.19839679358718,14.950705361470495,1.03,63.58905489340272,85.40017604827881,0.054553054698918274,0.008016032064128256,0.5714285714285714
affprop_norm,71.42857142857143,9.316770186335404,98.68421052631578,29.023256124458584,0.95,84.34824576128925,95.45587785542011,0.05299853814161524,0.013157894736842105,0.2857142857142857
knnod,0.0,26.70807453416149,97.94721407624634,100.0,1.0,100.0,90.20815044641495,0.13606494252302762,0.020527859237536656,1.0
knnod_norm,0.0,31.67701863354037,97.94721407624634,99.99999999999997,1.0,100.0,90.20815044641495,0.13606494252302762,0.020527859237536656,1.0
