method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,21.34831460674157,55.47945205479452,69.00358896956091,0.85,98.91516579700388,91.72625094652176,0.6369856567432863,0.4452054794520548,1.0
acs-trim_min-mode,0.0,14.606741573033707,36.27450980392157,68.89288880023635,0.18,98.91516579700387,96.22063338756561,0.7819577553126914,0.6372549019607843,1.0
acs-trim_min-mean,0.0,17.97752808988764,41.44144144144144,72.77516909067651,0.18,99.10284463894968,95.30132785439491,0.7457305820280331,0.5855855855855856,1.0
acs-truncate_min-none,0.0,22.47191011235955,67.17171717171718,67.20069918420742,0.95,98.91432418784716,86.41470819711685,0.5296347869400929,0.3282828282828283,1.0
acs-truncate_min-mode,0.0,19.101123595505616,54.22535211267606,67.17986735228114,0.51,98.91432418784717,92.13483110070229,0.6474438907761763,0.45774647887323944,1.0
acs-truncate_min-mean,0.0,15.730337078651685,37.5,68.83067555484504,0.51,98.97492004713013,96.01634331047535,0.7735189136968967,0.625,1.0
acs-half_min-none,0.0,20.224719101123593,54.861111111111114,69.04999729141751,0.79,98.91853223363071,91.93054139614105,0.642163433649608,0.4513888888888889,1.0
acs-half_min-mode,0.0,14.606741573033707,52.55474452554745,70.52175369961213,0.02,99.02625820568927,92.64555647969246,0.6611185494506036,0.4744525547445255,1.0
acs-half_min-mean,0.0,12.359550561797752,35.0,73.23864461824665,0.03,99.13482578690457,96.42492346465588,0.790638608461775,0.65,1.0
lof,58.46153846153847,59.55056179775281,81.63265306122449,18.560291277748824,1.0,58.569264433597034,83.8610827922821,0.19800259214003574,0.1836734693877551,0.4153846153846154
lof_norm,64.61538461538461,55.0561797752809,84.35374149659864,18.694735577727105,1.0,55.51085675812153,83.04392248392105,0.15206242441753426,0.1564625850340136,0.35384615384615387
if,21.53846153846154,16.853932584269664,59.84251968503938,66.11975499553502,1.0,96.40632890085844,90.80694615840912,0.5197730446953622,0.4015748031496063,0.7846153846153846
if_norm,0.0,16.853932584269664,51.49253731343284,89.9833048047517,1.0,99.43443864669248,92.9519921541214,0.6696679830713629,0.48507462686567165,1.0
ocsvm,0.0,55.0561797752809,86.78861788617887,69.22411168994262,1.0,95.58996801885205,56.38406574726105,0.26531726372667536,0.13211382113821138,1.0
ocsvm_norm,0.0,48.31460674157304,86.78861788617887,82.73832206932907,1.0,97.94647365763339,56.38406574726105,0.26531726372667536,0.13211382113821138,1.0
dbscan,0.0,100.0,93.3605720122574,53.3197139938713,14.0,50.0,6.639426946640015,0.0,0.06639427987742594,1.0
dbscan_norm,84.61538461538461,13.48314606741573,54.54545454545454,33.22856918362536,0.06,57.03585255007574,93.15628185868263,0.23637916378270732,0.45454545454545453,0.15384615384615385
dbscan_elbow,0.0,100.0,93.3605720122574,53.3197139938713,0.98,50.0,6.639426946640015,0.0,0.06639427987742594,1.0
dbscan_elbow_norm,0.0,100.0,93.3605720122574,53.3197139938713,0.98,50.0,6.639426946640015,0.0,0.06639427987742594,1.0
kmeans,100.0,59.55056179775281,100.0,3.319713993871297,5.05,18.98249452954048,35.44433116912842,-0.3128430432155127,0.0,0.0
kmeans_norm,100.0,59.55056179775281,100.0,3.319713993871297,5.05,18.98249452954048,35.44433116912842,-0.3128430432155127,0.0,0.0
gmm,0.0,100.0,93.3605720122574,53.3197139938713,14.0,50.0,6.639426946640015,0.0,0.06639427987742594,1.0
gmm_norm,0.0,100.0,93.3605720122574,53.3197139938713,14.0,50.0,6.639426946640015,0.0,0.06639427987742594,1.0
kde,0.0,100.0,93.3469805527124,53.32650972364381,1.0,50.10940919037199,6.8437159061431885,0.012065665926560793,0.06653019447287616,1.0
kde_norm,0.0,25.842696629213485,77.35191637630662,84.82448075242847,1.0,98.14341020030297,77.32380032539368,0.4140908930391791,0.2264808362369338,1.0
affprop,0.0,14.606741573033707,54.54545454545454,92.88999149175802,0.51,99.61622622454132,92.0326866209507,0.6447906043155147,0.45454545454545453,1.0
affprop_norm,0.0,12.359550561797752,52.20588235294118,74.21543670056255,0.48,99.44117151994614,92.7477017045021,0.6639385927062823,0.47794117647058826,1.0
knnod,50.76923076923077,23.595505617977526,67.3469387755102,43.46217081612534,1.0,82.64770240700219,89.88764062523842,0.3484809260265684,0.32653061224489793,0.49230769230769234
knnod_norm,60.0,21.34831460674157,73.46938775510205,43.987584132418725,1.0,81.78084497559335,88.66190016269684,0.2664640593112842,0.2653061224489796,0.4
