method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
lof,28.57142857142857,45.65217391304348,96.49737302977232,73.97459645408838,1.0,85.31652241945267
scs_symmin,28.57142857142857,0.0,0.0,99.99999999999999,0.03,99.78986077476293
scs_indep,50.0,0.0,0.0,100.0,0.27,99.63225636165589
if,0.0,2.898550724637681,54.83870967741935,0.0,1.0,99.10690831020474
ocsvm,0.0,29.71014492753623,98.53018372703411,0.019846520243450252,1.0,50.69608688354492
dbscan,0.0,100.0,99.26451273969005,50.0,11.0,0.7354855537414551
dbscan_tunned,100.0,0.0,0.0,50.0,0.5,99.26451272331178
dbscan_tunned_elbow,28.57142857142857,0.0,0.0,100.0,0.5,99.78986077476293
dbscan_adaptive,100.0,0.0,0.0,50.0,0.63,99.26451272331178
dbscan_adaptive_elbow,14.285714285714285,13.043478260869565,95.16129032258065,97.3235549843118,0.63,87.496717274189
kmeans,100.0,26.08695652173913,100.0,62.50330775337392,2.54,74.44181740283966
gmm,0.0,100.0,99.26451273969005,50.0,11.0,0.7354855537414551
kde,100.0,0.0,0.0,100.0,1.0,99.26451272331178
affprop,0.0,62.31884057971014,98.60209685471793,100.0,0.82,48.12188148498535
