method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
scs_symmin,32.142857142857146,0.0,0.0,86.67691205310003,1.05,99.7641509398818
scs_indep,42.857142857142854,10.843373493975903,96.72131147540983,80.75501583949314,1.37,87.31656223535538
lof,0.0,60.24096385542169,95.11343804537522,99.9528586513803,1.0,85.71802973747253
if,3.571428571428571,12.048192771084338,81.5068493150685,99.684152964248,1.0,96.85534574091434
ocsvm,14.285714285714285,60.24096385542169,98.7434554973822,83.3015914919294,1.0,50.471699237823486
dbscan,0.0,100.0,99.26624737945492,50.0,11.0,0.7337510585784912
dbscan_adaptive,100.0,0.0,0.0,50.0,4.13,99.26624735817313
dbscan_adaptive_elbow,71.42857142857143,10.843373493975903,98.33333333333333,56.288655905868154,4.13,87.10691779851913
kmeans,32.142857142857146,45.78313253012048,99.00627615062761,54.04708477900135,3.07,50.15723407268524
gmm,0.0,100.0,99.26624737945492,50.0,11.0,0.7337510585784912
kde,28.57142857142857,6.024096385542169,79.7979797979798,93.70568713229748,1.0,97.72012587636709
affprop,10.714285714285714,8.433734939759036,95.31835205992509,97.64151832855634,0.77,86.58280968666077
