method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,27.388535031847134,99.27536231884058,99.80179704016912,0.74,74.70324337482452
acs-max_step-mode,57.14285714285714,0.0,0.0,46.46066143159167,1.5,99.89448693813756
acs-double_max_step-none,0.0,27.388535031847134,99.27909371781668,99.80179704016912,0.78,74.57135319709778
acs-double_max_step-mode,57.14285714285714,0.0,0.0,46.46066143159167,1.5,99.89448693813756
acs-double_min_bin_count-none,100.0,4.45859872611465,100.0,1.2533977650256702,5.98,98.12714327126741
acs-double_min_bin_count-mode,100.0,11.464968152866243,100.0,25.113258834189068,7.88,87.41756826639175
acs-min_kde-none,28.57142857142857,26.751592356687897,99.44873208379272,74.8074599818786,1.98,76.1540487408638
acs-double_min_kde-none,28.57142857142857,36.30573248407643,99.53746530989824,72.84241920869827,1.99,71.56423032283783
scs_symmin,28.57142857142857,0.0,0.0,89.04787073391725,0.5,99.94724346906878
scs_indep,42.857142857142854,0.0,0.0,70.6678495922682,0.76,99.92086520651355
lof,0.0,57.961783439490446,98.76977152899823,99.97734823316219,1.0,85.17541587352753
if,0.0,13.375796178343949,94.01709401709401,99.78480821504077,1.0,97.09839094430208
ocsvm,0.0,50.955414012738856,99.63060686015831,86.57127755964964,1.0,50.19783675670624
dbscan,0.0,100.0,99.81535214982854,50.0,11.0,0.18464922904968262
dbscan_adaptive,100.0,0.0,0.0,50.0,3.5,99.81535214465111
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,71.45122319540924,3.5,99.89448693813756
kmeans,57.14285714285714,57.324840764331206,99.84193888303477,41.020462096043495,3.75,49.9076783657074
gmm,0.0,100.0,99.81535214982854,50.0,11.0,0.18464922904968262
kde,28.57142857142857,7.643312101910828,93.42105263157895,99.18076109936574,1.0,98.07438664138317
affprop,85.71428571428571,10.828025477707007,99.800796812749,46.26434611899729,1.09,86.62621974945068
