method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,4.545454545454546,50.0,99.91197183098592,0.78,99.79502195492387
acs-max_step-mode,42.857142857142854,0.0,0.0,72.4408953722334,0.97,99.91215227055363
acs-double_max_step-none,0.0,4.545454545454546,61.111111111111114,99.91197183098592,0.78,99.6778916567564
acs-double_max_step-mode,42.857142857142854,0.0,0.0,68.46495640509725,1.25,99.91215227055363
acs-double_min_bin_count-none,85.71428571428571,9.740259740259742,99.78448275862068,25.452716297786715,4.66,86.26647144556046
acs-double_min_bin_count-mode,100.0,11.03896103896104,100.0,32.98960429242119,3.75,86.09077632427216
acs-min_kde-none,0.0,27.92207792207792,98.54771784232366,98.66490610328638,0.87,86.09077632427216
acs-double_min_kde-none,0.0,28.57142857142857,98.61660079051383,98.66490610328638,0.9,85.38799434900284
scs_symmin,28.57142857142857,0.0,0.0,93.65358819584172,0.34,99.9414348450955
scs_indep,42.857142857142854,11.688311688311687,99.15966386554622,71.21269282360831,0.7,86.09077632427216
lof,0.0,58.44155844155844,98.635477582846,99.9874245472837,1.0,85.18301546573639
if,0.0,12.337662337662337,95.0,99.72753185781355,1.0,96.10541723668575
ocsvm,14.285714285714285,54.54545454545454,99.64830011723329,88.59825620389,1.0,50.190335512161255
dbscan,0.0,100.0,99.79502196193265,50.0,11.0,0.20498037338256836
dbscan_adaptive,100.0,0.0,0.0,50.0,1.94,99.79502195492387
dbscan_adaptive_elbow,28.57142857142857,25.97402597402597,99.4731296101159,75.41498993963782,1.94,72.29868173599243
kmeans,100.0,44.15584415584416,100.0,27.743544600938964,5.0,55.37335276603699
gmm,0.0,100.0,99.79502196193265,50.0,11.0,0.20498037338256836
kde,28.57142857142857,7.792207792207792,96.66666666666667,91.26844399731723,1.0,95.695461332798
affprop,71.42857142857143,3.2467532467532463,96.36363636363636,61.546361502347416,1.02,98.30161053687334
