method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall
acs-trim_min-none,0.0,23.52941176470588,88.31168831168831,71.68737060041408,0.89,99.64611466477137,85.7740581035614,0.31612704886442583,0.11688311688311688,1.0
acs-trim_min-mode,0.0,10.0,32.075471698113205,67.54411764705883,0.18,99.55209073679224,99.11087863147259,0.8204206696752084,0.6792452830188679,1.0
acs-trim_min-mean,0.0,5.294117647058823,20.0,89.12332529572507,0.19,99.84822909263207,99.52928870916367,0.8922791306022546,0.8,1.0
acs-truncate_min-none,0.0,24.705882352941178,88.75,72.2962287305103,0.96,99.5965114901682,85.14644354581833,0.3089807164786345,0.1125,1.0
acs-truncate_min-mode,0.0,15.88235294117647,42.857142857142854,73.0892857142857,0.52,99.62686567164178,98.587866127491,0.7504694439030178,0.5714285714285714,1.0
acs-truncate_min-mean,0.0,6.470588235294119,23.404255319148938,79.76793438314245,0.52,99.75050343520493,99.4246861897409,0.8726203212769433,0.7659574468085106,1.0
acs-half_min-none,0.0,21.764705882352942,84.34782608695653,72.07657885849376,0.85,99.65203743188817,89.85355645418167,0.37461392010317773,0.1565217391304348,1.0
acs-half_min-mode,0.0,8.235294117647058,28.000000000000004,67.6358024691358,0.03,99.53432243544182,99.26778241060674,0.8453560585171445,0.72,1.0
acs-half_min-mean,0.0,4.117647058823529,16.27906976744186,86.72792431513362,0.04,99.82527837005449,99.63389120530337,0.9132827530498956,0.8372093023255814,1.0
lof,0.0,68.23529411764706,87.45644599303137,92.04441000338713,1.0,99.86821843165127,86.87238544225693,0.32962532245771414,0.1254355400696864,1.0
lof_norm,38.88888888888889,71.17647058823529,92.33449477351915,31.202744565243957,1.0,72.36288794124614,85.40794998407364,0.1787977902944989,0.07665505226480836,0.6111111111111112
if,11.11111111111111,24.11764705882353,61.44578313253012,82.75455142597627,1.0,99.1945036721156,97.12343104183674,0.574750779401332,0.3855421686746988,0.8888888888888888
if_norm,0.0,17.058823529411764,50.0,88.19494022451008,1.0,99.85193082208008,98.11715483665466,0.7002893096933502,0.5,1.0
ocsvm,2.7777777777777777,52.94117647058824,96.3465553235908,63.969275830827655,1.0,95.29140014214641,51.67363882064819,0.13054165731322065,0.03653444676409186,0.9722222222222222
ocsvm_norm,0.0,39.411764705882355,96.25,66.44785518206427,1.0,95.50165837479271,51.67363882064819,0.1379487250621355,0.0375,1.0
dbscan,0.0,100.0,98.11715481171548,50.94142259414226,14.0,50.0,1.882845163345337,0.0,0.01882845188284519,1.0
dbscan_norm,0.0,14.705882352941178,40.98360655737705,79.50819672131148,0.29,99.33368869936034,98.69246864691377,0.7630853664246657,0.5901639344262295,1.0
dbscan_elbow,0.0,100.0,98.11715481171548,50.94142259414226,0.99,50.0,1.882845163345337,0.0,0.01882845188284519,1.0
dbscan_elbow_norm,0.0,100.0,98.11715481171548,50.94142259414226,0.99,50.0,1.882845163345337,0.0,0.01882845188284519,1.0
kmeans,22.22222222222222,55.88235294117647,97.39292364990689,1.512743195967057,5.14,55.53778725420516,44.87447738647461,0.06032225377205834,0.0260707635009311,0.7777777777777778
kmeans_norm,22.22222222222222,55.88235294117647,97.39292364990689,1.512743195967057,5.14,55.53778725420516,44.87447738647461,0.06032225377205834,0.0260707635009311,0.7777777777777778
gmm,0.0,100.0,98.11715481171548,50.94142259414226,14.0,50.0,1.882845163345337,0.0,0.01882845188284519,1.0
gmm_norm,0.0,100.0,98.11715481171548,50.94142259414226,14.0,50.0,1.882845163345337,0.0,0.01882845188284519,1.0
kde,0.0,100.0,97.9988882712618,51.04106419895894,1.0,54.8773987206823,7.792884111404419,0.03471830174800518,0.020011117287381877,1.0
kde_norm,0.0,21.176470588235293,72.72727272727273,85.17712151969491,1.0,99.77493484956173,94.97907944023609,0.5086954684942673,0.2727272727272727,1.0
affprop,0.0,34.705882352941174,88.0794701986755,100.0,0.61,100.0,86.087866127491,0.31984848641989594,0.11920529801324503,1.0
affprop_norm,0.0,34.705882352941174,85.3061224489796,100.0,0.58,100.0,89.0690378844738,0.3613429543945343,0.1469387755102041,1.0
knnod,0.0,45.294117647058826,81.25,92.05321704926548,1.0,99.86821843165127,91.84100404381752,0.41461827693075953,0.1875,1.0
knnod_norm,0.0,41.76470588235294,81.25,99.14767180118056,1.0,99.9837123904288,91.84100404381752,0.41461827693075953,0.1875,1.0
