test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.34111207198531
cable,91.22938530734633,88.42990554485853
capsule,94.6549660949342,98.49070691485768
carpet,94.10112359550561,95.6908490710428
grid,97.1595655806182,94.81901333976298
hazelnut,98.5,98.40556323320457
leather,100.0,99.28688401085076
metal_nut,99.31573802541544,97.16420530416742
pill,90.99836333878886,96.59623407002954
screw,92.88788686206189,98.5820786438149
tile,99.13419913419914,95.13288519426118
toothbrush,98.61111111111111,98.6059755803485
transistor,97.70833333333333,91.88720377035773
wood,95.0,81.5359418109184
zipper,97.76785714285715,98.29281094626275
