test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.44038844213951
cable,93.10344827586206,91.26807273795518
capsule,93.01954527323494,98.35650667476791
carpet,99.11717495987158,99.05078508842641
grid,85.54720133667502,85.05781793054338
hazelnut,93.78571428571428,88.5460487441502
leather,100.0,99.27566831994112
metal_nut,98.53372434017595,96.25682966722817
pill,94.46262956901255,93.34479289501768
screw,92.6214388194302,95.50697302699245
tile,93.1096681096681,84.6990313752355
toothbrush,100.0,98.59134637498758
transistor,93.54166666666667,92.77078470304998
wood,98.42105263157895,94.91174078805469
zipper,97.37394957983193,98.70306373485693
