method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
scs_symmin,14.285714285714285,0.0,0.0,89.30884214626545,0.32,99.8649561079219
scs_indep,17.857142857142858,0.0,0.0,85.85792190086667,0.59,99.83119514072314
lof,42.857142857142854,46.666666666666664,96.40449438202248,64.81278605511734,1.0,85.1114109158516
if,0.0,5.0,44.0,99.82714967377542,1.0,99.25725860521197
ocsvm,3.571428571428571,45.83333333333333,98.17690749493585,93.06164183464797,1.0,50.87778568267822
dbscan,0.0,100.0,99.05469277515192,50.0,11.0,0.9453058242797852
dbscan_adaptive,100.0,0.0,0.0,50.0,4.83,99.05469277873635
dbscan_adaptive_elbow,42.857142857142854,0.0,0.0,74.41571720712824,4.83,99.59486834704876
kmeans,85.71428571428571,46.666666666666664,99.7364953886693,29.956665692862007,4.22,48.07562232017517
gmm,0.0,100.0,99.05469277515192,50.0,11.0,0.9453058242797852
kde,3.571428571428571,8.333333333333332,75.89285714285714,99.3852858116662,1.0,97.0965564250946
affprop,0.0,15.833333333333332,93.15403422982885,100.0,0.81,87.13706880807877
