method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
scs_symmin,28.57142857142857,27.631578947368425,97.9253112033195,90.44409199048374,0.72,75.01967996358871
scs_indep,28.57142857142857,0.0,0.0,88.39450927079793,0.99,99.79008133523166
lof,28.57142857142857,57.23684210526315,96.5034965034965,75.99599713001774,1.0,85.3056937456131
if,14.285714285714285,3.9473684210526314,63.07692307692307,99.65541331520713,1.0,98.81920758634806
ocsvm,7.142857142857142,61.18421052631579,98.6344537815126,85.03644122200824,1.0,50.66911578178406
dbscan,0.0,100.0,99.26528470217791,50.0,11.0,0.7347166538238525
dbscan_adaptive,100.0,0.0,0.0,50.0,2.0,99.26528469659388
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,73.21286960462218,2.0,99.58016267046332
kmeans,7.142857142857142,57.23684210526315,98.64512767066181,72.33299346701408,2.63,50.275519490242004
gmm,0.0,100.0,99.26528470217791,50.0,11.0,0.7347166538238525
kde,3.571428571428571,7.894736842105263,67.46987951807229,99.75690117442694,1.0,98.50432956591249
affprop,0.0,3.9473684210526314,94.58413926499033,100.0,0.81,87.16872185468674
