method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,2.4752475247524752,41.66666666666667,99.94474583082177,0.84,99.88298618700355
acs-max_step-mode,71.42857142857143,0.0,0.0,42.06684080101801,4.11,99.88298618700355
acs-double_max_step-none,0.0,2.4752475247524752,50.0,99.94139709329582,0.8,99.8361806734465
acs-double_max_step-mode,71.42857142857143,0.0,0.0,42.06684080101801,4.11,99.88298618700355
acs-double_min_bin_count-none,42.857142857142854,3.4653465346534658,96.07843137254902,58.87080570624874,4.41,97.63632100075483
acs-double_min_bin_count-mode,0.0,100.0,99.83618066931898,50.0,11.0,0.1638174057006836
acs-min_kde-none,0.0,12.871287128712872,98.66156787762907,99.29676511954993,3.02,87.92417496442795
acs-double_min_kde-none,0.0,10.891089108910892,97.39776951672863,99.29676511954992,2.66,93.86847652494907
scs_symmin,0.0,0.0,0.0,100.0,0.33,100.0
scs_indep,0.0,10.891089108910892,98.53862212943632,98.77101332797535,1.44,88.95389661192894
lof,0.0,63.366336633663366,98.90795631825273,99.97655883731834,1.0,85.16264855861664
if,0.0,16.33663366336634,97.36842105263158,100.0,1.0,93.93868483603
ocsvm,0.0,64.85148514851485,99.67228464419475,99.7588908981314,1.0,50.17552077770233
dbscan,0.0,100.0,99.83618066931898,50.0,11.0,0.1638174057006836
dbscan_adaptive,100.0,0.0,0.0,50.0,2.77,99.8361806734465
dbscan_adaptive_elbow,0.0,10.891089108910892,98.53862212943632,99.20969794387516,2.77,88.95389661192894
kmeans,14.285714285714285,32.67326732673268,99.57924263674614,85.73772687696739,2.67,66.74467623233795
gmm,0.0,100.0,99.83618066931898,50.0,11.0,0.1638174057006836
kde,0.0,17.82178217821782,98.70609981515712,99.71200857276807,1.0,87.50292509794235
affprop,0.0,32.17821782178218,98.89415481832543,99.51945616502579,0.88,85.3498712182045
