method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,14.285714285714285,7.567567567567568,98.5576923076923,93.79253696315418,0.65,90.37019684910774
acs-max_step-mode,71.42857142857143,11.891891891891893,99.57805907172997,38.91440641029939,3.67,88.82380500435829
acs-double_max_step-none,14.285714285714285,2.7027027027027026,95.0413223140496,93.63160894491568,0.82,97.28209935128689
acs-double_max_step-mode,71.42857142857143,11.891891891891893,99.57805907172997,35.73104904951889,3.78,88.82380500435829
acs-double_min_bin_count-none,42.857142857142854,12.972972972972974,99.1701244813278,58.65826264793643,3.25,88.73008415102959
acs-double_min_bin_count-mode,0.0,100.0,99.83598875351453,57.14285714285714,10.0,0.16401410102844238
acs-min_kde-none,57.14285714285714,14.054054054054054,99.45848375451264,55.962718342441406,2.7,86.99625134468079
acs-double_min_kde-none,57.14285714285714,14.054054054054054,99.46332737030411,58.8711570053978,2.66,86.87909990549088
scs_symmin,28.57142857142857,0.0,0.0,80.62158447044622,0.99,99.95313964318484
scs_indep,42.857142857142854,0.0,0.0,81.41281389345224,1.22,99.92970946477726
lof,0.0,53.51351351351351,98.90795631825273,100.0,1.0,85.14526784420013
if,0.0,8.64864864864865,95.1048951048951,99.53062661347101,1.0,96.81349582970142
ocsvm,14.285714285714285,52.972972972972975,99.71883786316776,83.41100345324706,1.0,50.11714994907379
dbscan,0.0,100.0,99.83598875351453,50.0,11.0,0.16401410102844238
dbscan_adaptive,100.0,0.0,0.0,50.0,1.78,99.83598875114694
dbscan_adaptive_elbow,42.857142857142854,0.0,0.0,81.76987293391893,1.78,99.92970946477726
kmeans,28.57142857142857,51.35135135135135,99.7887621461766,54.03661112414926,3.22,44.61106061935425
gmm,0.0,100.0,99.83598875351453,50.0,11.0,0.16401410102844238
kde,14.285714285714285,14.054054054054054,98.9795918367347,94.1797700070406,1.0,86.34020686149597
affprop,57.14285714285714,5.9459459459459465,98.61111111111111,84.38327689677139,0.95,94.91565153002739
