method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
acs-max_step-none,0.0,14.02439024390244,98.57142857142858,99.9099330931549,0.72,87.59311586618423
acs-max_step-mode,71.42857142857143,13.414634146341465,99.581589958159,51.567899419160355,1.58,87.6444898545742
acs-double_max_step-none,0.0,14.02439024390244,98.58870967741935,99.90993309315492,0.78,87.43899315595627
acs-double_max_step-mode,57.14285714285714,0.0,0.0,53.31777075215059,1.46,99.89725147606805
acs-double_min_bin_count-none,28.57142857142857,14.02439024390244,99.05123339658444,71.22638041320491,1.98,86.53994351625443
acs-double_min_bin_count-mode,0.0,100.0,99.82019008476753,44.98382471877068,9.48,0.1798093318939209
acs-min_kde-none,57.14285714285714,53.04878048780488,99.84251968503936,36.54878317770752,3.87,51.04032754898071
acs-double_min_kde-none,57.14285714285714,53.04878048780488,99.84251968503936,36.40541136681127,3.89,51.04032754898071
scs_symmin,28.57142857142857,0.0,0.0,82.1189618410411,0.51,99.94862573803402
scs_indep,57.14285714285714,1.8292682926829267,97.02970297029702,71.7336960517609,1.76,97.37991262227297
lof,0.0,47.5609756097561,98.8013698630137,99.97426659804427,1.0,85.17852574586868
if,14.285714285714285,7.926829268292683,96.05263157894737,96.28336151753547,1.0,96.22399173676968
ocsvm,0.0,45.73170731707317,99.63991769547324,87.63693846040734,1.0,50.24402737617493
dbscan,0.0,100.0,99.82019008476753,50.0,11.0,0.1798093318939209
dbscan_adaptive,100.0,0.0,0.0,50.0,2.93,99.82019008602947
dbscan_adaptive_elbow,71.42857142857143,0.0,0.0,64.28755238585399,2.93,99.87156434217468
kmeans,28.57142857142857,45.1219512195122,99.74937343358395,54.880155870891855,3.66,48.831236362457275
gmm,0.0,100.0,99.82019008476753,50.0,11.0,0.1798093318939209
kde,14.285714285714285,3.6585365853658534,96.12903225806451,92.55201823395338,1.0,96.1469303816557
affprop,85.71428571428571,9.75609756097561,99.81949458483754,59.93309315491507,1.04,85.64089387655258
