method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
lof,0.6363636363636364,0.5555555555555556,0.888268156424581,0.5156574532672951,14.999999046325684,0.8373847454786301
scs_symmin,0.0,0.08333333333333333,0.6518987341772152,0.9980028758587633,0.709762692451477,0.9136630371212959
scs_indep,0.0,0.037037037037037035,0.5,0.9991212653778558,0.34309208393096924,0.95389773696661
if,0.21818181818181817,0.10185185185185185,0.5520833333333334,0.023502156894072552,14.999999046325684,0.9455155059695244
ocsvm,0.01818181818181818,0.4537037037037037,0.9096989966555183,0.09892954146029717,14.999999046325684,0.5431684851646423
dbscan,0.0,1.0,0.9538977367979883,0.5,1394.6768798828125,0.046102285385131836
dbscan_tunned,1.0,0.0,0.0,0.5,0.060546875,0.95389773696661
dbscan_tunned_elbow,0.0,0.07407407407407407,0.6496815286624203,0.9991212653778558,0.060546875,0.9145012572407722
dbscan_adaptive_elbow,0.0,0.07407407407407407,0.6496815286624203,0.9991212653778558,0.060546875,0.9145012572407722
kmeans,0.36363636363636365,0.21296296296296297,0.8881789137380192,0.6266975555200511,402.1573486328125,0.7502095550298691
gmm,0.0,1.0,0.9538977367979883,0.5,1394.6768798828125,0.046102285385131836
kde,1.0,0.0,0.0,0.5193321616871706,14.999999046325684,0.95389773696661
affprop,0.0,0.4074074074074074,0.8958333333333334,0.9760345103051606,3.6641271114349365,0.603520542383194
