test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.43165241849464
cable,98.66941529235382,93.94384786057182
capsule,85.91942560829676,98.19761675459966
carpet,99.47833065810595,99.07925649564953
grid,92.39766081871346,88.45517558137331
hazelnut,99.96428571428572,98.56341189858536
leather,100.0,99.27658239900398
metal_nut,99.90224828934507,96.86381871532244
pill,87.91598472449536,96.32783068774039
screw,61.303545808567335,96.67603313351385
tile,99.20634920634922,94.86966645080375
toothbrush,89.72222222222221,95.78470475855335
transistor,99.70833333333333,92.07184564606197
wood,91.9298245614035,79.40506520075762
zipper,98.52941176470588,98.41114574724537
