test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.28243667731667
cable,98.61319340329835,96.84743124861073
capsule,65.17750299162346,96.68798762997697
carpet,99.11717495987158,98.92691192912126
grid,74.60317460317461,71.34374077790707
hazelnut,95.42857142857143,97.8966345798917
leather,100.0,99.23412039523515
metal_nut,99.95112414467253,97.21361239364887
pill,88.81614839061646,94.81235583058294
screw,59.17196146751383,95.95436033153423
tile,96.42857142857143,94.90571068249064
toothbrush,85.0,95.21615334535531
transistor,98.66666666666669,86.06690571178787
wood,94.29824561403508,79.82377049432968
zipper,96.29726890756302,97.89926032454605
