test_data_name,image_auroc,pixel_auroc
bottle,99.76190476190476,98.38368217229542
cable,99.1566716641679,97.05455525747419
capsule,84.8823294774631,97.49668140197168
carpet,99.35794542536117,99.091359606474
grid,80.53467000835421,71.6174594716361
hazelnut,98.35714285714286,97.90095764577592
leather,100.0,99.26708101272736
metal_nut,99.90224828934507,97.24906202500226
pill,76.62302236770321,95.1551275594685
screw,62.9227300676368,95.60563232153841
tile,97.94372294372295,94.25706376588194
toothbrush,86.11111111111111,94.5596386884651
transistor,99.45833333333334,92.90613669569328
wood,95.6140350877193,81.96247460075318
zipper,93.46113445378151,97.19423177045384
