test_data_name,image_auroc,pixel_auroc
bottle,97.14285714285714,98.38512533904021
cable,98.81934032983509,92.1422698590159
capsule,82.6485839648983,97.7138426474914
carpet,99.23756019261636,99.12781782194517
grid,69.00584795321637,68.02444544237642
hazelnut,98.14285714285714,97.91674748140416
leather,100.0,99.26411427568314
metal_nut,99.80449657869013,83.62139885752038
pill,86.08837970540098,95.76411632282607
screw,54.15044066407051,95.24938291635911
tile,98.41269841269842,95.12523897480659
toothbrush,85.0,95.2693534790241
transistor,95.24999999999999,85.8590820721402
wood,94.03508771929825,89.0881821356993
zipper,96.27100840336135,97.38954265159214
