test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.46519451207058
cable,98.93178410794603,92.91338658324281
capsule,92.26166733147187,98.52939724533708
carpet,98.7158908507223,98.8300214319399
grid,92.14703425229742,89.93819748955522
hazelnut,99.82142857142857,98.52351075596421
leather,100.0,99.28280443238421
metal_nut,99.90224828934507,97.14609513724561
pill,91.89852700490997,96.4219214926817
screw,65.23877843820455,97.36172321515825
tile,98.66522366522365,94.52078890070851
toothbrush,91.11111111111111,96.22348572142741
transistor,94.95833333333333,81.64779462043627
wood,96.84210526315789,92.52844254818456
zipper,98.03046218487395,98.14672332672697
