test_data_name,image_auroc,pixel_auroc
bottle,99.36507936507935,98.328253447977
cable,84.83883058470765,83.11728946245762
capsule,92.8201037096131,98.68758023499548
carpet,98.31460674157304,99.03543184774857
grid,98.49624060150374,98.14687197847157
hazelnut,98.67857142857143,97.79987679482572
leather,100.0,99.23292882767173
metal_nut,72.7761485826002,89.55832015635906
pill,94.62629569012546,97.14689327641064
screw,93.35929493748719,97.5123768553454
tile,99.71139971139972,95.33338385568733
toothbrush,81.38888888888889,95.27968380363862
transistor,84.66666666666667,77.14448899350216
wood,98.33333333333334,94.34253563910265
zipper,97.26890756302521,96.1875081573618
