test_data_name,image_auroc,pixel_auroc
bottle,99.2063492063492,98.3796903087885
cable,86.09445277361318,82.07331084826589
capsule,95.21340247307539,97.1088209112318
carpet,99.51845906902086,99.0906997758248
grid,97.6608187134503,96.62665691804116
hazelnut,99.89285714285714,98.22580817612676
leather,100.0,99.22774643879416
metal_nut,63.68523949169111,90.11789111590275
pill,93.91707583196946,97.02128573624968
screw,93.95367903258864,97.10302126063593
tile,98.34054834054834,94.73770592008303
toothbrush,88.61111111111111,97.29369527491146
transistor,86.20833333333334,80.2868535859114
wood,98.50877192982456,93.73815490924274
zipper,96.29726890756302,94.82225882400942
