test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.40686569624991
cable,98.81934032983509,93.08964167688863
capsule,88.95093737534903,98.31208699333723
carpet,97.51203852327448,98.36866339203868
grid,86.2155388471178,89.78320374890923
hazelnut,99.85714285714286,98.52794922547885
leather,100.0,99.26930554098988
metal_nut,99.95112414467253,91.85940275051479
pill,90.45280960174577,96.09837652138962
screw,71.20311539249847,97.56239302376063
tile,98.98989898989899,95.15296864782519
toothbrush,100.0,98.66286961076514
transistor,94.95833333333333,81.79235344479955
wood,97.10526315789473,92.95437816435779
zipper,97.8203781512605,98.47382749533772
