test_data_name,image_auroc,pixel_auroc
bottle,99.52380952380952,98.22078247466575
cable,99.02548725637182,97.34914497508684
capsule,73.07538891104906,96.98251209378157
carpet,99.2776886035313,99.09621225126855
grid,68.83876357560568,69.27390020254796
hazelnut,99.64285714285714,98.15730381800368
leather,100.0,99.18400658038989
metal_nut,99.90224828934507,91.97423001555032
pill,89.57992362247681,96.36732264757968
screw,50.91207214593154,94.86430793177355
tile,98.23232323232322,94.98555923051815
toothbrush,91.11111111111111,97.47677191817723
transistor,95.375,83.27726610234522
wood,95.78947368421053,92.09574544873782
zipper,97.50525210084034,98.14042135920693
