test_data_name,image_auroc,pixel_auroc
bottle,99.60317460317461,98.37876455809253
cable,94.02173913043478,89.78551644700514
capsule,95.13362584762665,98.49228754170396
carpet,99.07704654895666,99.03064682623581
grid,97.82790309106097,98.51791839623168
hazelnut,99.85714285714286,98.36510288291822
leather,100.0,99.29384390384217
metal_nut,77.95698924731182,92.7917668592696
pill,93.75340971085652,93.5183958316496
screw,94.58905513424882,98.14652593742579
tile,99.27849927849928,95.1460828018763
toothbrush,99.16666666666667,98.52645128522397
transistor,90.41666666666667,85.31497860890653
wood,97.98245614035088,94.5699290263821
zipper,96.69117647058823,93.96973824991119
