test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.35402525869978
cable,87.94977511244377,85.64211592430415
capsule,95.09373753490227,98.49011297657513
carpet,98.95666131621188,99.01014477385621
grid,97.99498746867168,98.50465244689735
hazelnut,99.53571428571429,97.45718638509815
leather,99.96603260869566,99.2335325732274
metal_nut,62.903225806451616,91.43646382817566
pill,94.02618657937806,94.44043791676052
screw,93.70772699323632,98.22288206418021
tile,99.35064935064935,95.22913155908923
toothbrush,88.33333333333334,94.96691323241701
transistor,86.20833333333333,79.6901018414045
wood,98.50877192982456,93.70704291532628
zipper,96.90126050420169,93.62817847902174
