test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.38194974859792
cable,98.93178410794602,95.65904064969862
capsule,64.10051854806542,97.12630801998127
carpet,99.31781701444623,99.09293288712671
grid,72.18045112781954,69.05201200183213
hazelnut,99.71428571428571,98.1691581684367
leather,100.0,99.29611309807227
metal_nut,99.90224828934507,96.79769214377205
pill,86.7430441898527,96.13924790621397
screw,50.645624103299845,95.32391660581936
tile,98.34054834054834,95.0589980264365
toothbrush,90.0,97.56445488951275
transistor,95.45833333333333,84.23355319578806
wood,97.89473684210527,92.63046337780575
zipper,95.640756302521,97.29461428220311
