test_data_name,image_auroc,pixel_auroc
bottle,99.68253968253968,98.38511066629646
cable,99.06296851574213,97.30334078483766
capsule,85.20143597925808,97.40362837601239
carpet,99.47833065810595,99.03520833470157
grid,77.77777777777779,74.89991376358986
hazelnut,99.03571428571428,97.6214833020202
leather,100.0,99.30610027015892
metal_nut,99.80449657869013,97.48468020260373
pill,79.26895799236225,95.53320036790338
screw,53.26911252305799,95.31252671636288
tile,98.05194805194805,94.37683568606921
toothbrush,87.50000000000001,95.32584626304434
transistor,95.37499999999999,85.53025772531392
wood,97.54385964912281,93.31468657467902
zipper,94.32773109243698,97.04920397361559
