test_data_name,image_auroc,pixel_auroc
bottle,99.92063492063492,98.30582881716154
cable,79.19790104947526,82.30630690986939
capsule,94.61507778220981,97.54441591242436
carpet,98.91653290529693,99.10665789212254
grid,96.90893901420216,97.94533950296453
hazelnut,99.42857142857143,97.60257264181426
leather,100.0,99.30095350546601
metal_nut,65.34701857282502,89.3750526443054
pill,94.59901800327333,97.15400146440696
screw,92.31399877023982,98.60582685758547
tile,98.48484848484848,95.02668321544793
toothbrush,86.11111111111111,94.84282296176121
transistor,84.83333333333334,76.85181230908064
wood,98.1578947368421,93.71120908285991
zipper,97.24264705882352,94.72692878123736
