method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auroc,class_size_pred_error,tail_pred_acc
scs_symmin,14.285714285714285,0.0,0.0,96.43517994033458,0.44,99.97361477580853
scs_indep,28.57142857142857,0.0,0.0,85.70862127563159,0.99,99.94722955161706
lof,0.0,51.973684210526315,98.76977152899823,100.0,1.0,85.17150431871414
if,0.0,5.263157894736842,88.52459016393442,99.96978966051131,1.0,98.57519790530205
ocsvm,0.0,61.8421052631579,99.63080168776372,85.88799516634569,1.0,50.15830993652344
dbscan,0.0,100.0,99.81530343007915,50.0,11.0,0.18469691276550293
dbscan_adaptive,100.0,0.0,0.0,50.0,3.75,99.81530342483893
dbscan_adaptive_elbow,57.14285714285714,0.0,0.0,85.68973981345115,3.75,99.89445910323411
kmeans,14.285714285714285,57.23684210526315,99.68404423380727,67.86563951512406,2.75,50.02638399600983
gmm,0.0,100.0,99.81530343007915,50.0,11.0,0.18469691276550293
kde,0.0,7.894736842105263,88.33333333333333,99.99244741512783,1.0,98.60158311203122
affprop,71.42857142857143,6.578947368421052,99.64285714285714,68.25459763604094,0.99,85.1451188325882
