method,ratio_missing_tail,ratio_included_anomaly,ratio_included_head,auprc,class_size_pred_error,auroc,tail_pred_acc,tail_pred_mcc,tail_pred_precision,tail_pred_recall,ratio_missing_tail_std,ratio_included_anomaly_std,ratio_included_head_std,auprc_std,class_size_pred_error_std,auroc_std,tail_pred_acc_std,tail_pred_mcc_std,tail_pred_precision_std,tail_pred_recall_std
acs-trim_min-none,0.0,22.727400663309357,90.8507402502916,76.85884767406506,0.8880000000000001,99.70513875075427,91.53818305581808,0.2744022179899426,0.09149259749708404,1.0,0.0,6.418828157503976,7.7353567262955645,10.216882358469029,0.008366600265340756,0.199685985554277,4.817800866279958,0.11821624136655413,0.07735356726295566,0.0
acs-trim_min-mode,0.0,12.358036856719913,64.07792207792208,76.85884767406506,0.21200000000000002,99.70513875075427,98.84766735136509,0.5869541744134905,0.3592207792207792,1.0,0.0,6.691185059999103,14.898204088861457,10.216882358469029,0.014832396974191326,0.19968598555426953,0.590300722003957,0.11829764837486567,0.14898204088861458,0.0
acs-trim_min-mean,0.0,6.205662840430181,44.68531468531469,82.04366028708134,0.21400000000000002,99.8065840668706,99.44048152770847,0.7324762608422182,0.5531468531468532,1.0,0.0,4.783664960252709,19.75044808405012,10.280811608206616,0.018165902124584944,0.1487132170773347,0.4312222877566462,0.13300750343309203,0.19750448084050115,0.0
acs-truncate_min-none,0.0,28.305708220545796,96.43978579637607,74.62458193979933,0.962,99.6621898931459,85.1727345585823,0.1738355996009739,0.03560214203623922,1.0,0.0,3.494020977592153,0.3949948312030605,8.779468463940352,0.004472135954999567,0.20503385073952538,0.7195798810232018,0.009817151650326135,0.003949948312030647,0.0
acs-truncate_min-mode,0.0,16.605089039680784,76.15628721124077,74.62458193979933,0.534,99.6621898931459,96.83029976673424,0.4628970837741567,0.2384371278875923,1.0,0.0,6.888180784624668,14.161961258265414,8.779468463940352,0.01140175425099139,0.20503385073953345,3.6367969388289985,0.1578374682311314,0.14161961258265415,0.0
acs-truncate_min-mean,0.0,7.263917445216831,50.17362637362637,77.54598947962793,0.532,99.7349770072428,99.34510289691389,0.696475605433479,0.4982637362637362,1.0,0.0,4.574220061429351,16.058018073571635,8.884432108311131,0.010954451150103326,0.17057298745127789,0.4126034508714399,0.11407169772689567,0.16058018073571634,0.0
acs-half_min-none,0.0,24.34536932034737,92.3876523215709,84.92307692307693,0.8480000000000001,99.84856206576806,89.23718448728323,0.24369268194387134,0.07612347678429102,1.0,0.0,4.8778113876760685,7.732422750330095,10.00147918054207,0.013038404810405304,0.1353283503709901,5.054032373134657,0.12056796370613722,0.07732422750330092,0.0
acs-half_min-mode,0.0,8.48717253370458,52.00779220779221,84.92307692307693,0.06599999999999999,99.84856206576806,99.22085072379559,0.6764158156490276,0.47992207792207797,1.0,0.0,5.772689956117413,22.400435807629552,10.00147918054207,0.025099800796022264,0.13532835037099347,0.541593167873048,0.15627695525673832,0.22400435807629554,0.0
acs-half_min-mean,0.0,5.62966918234697,41.31818181818182,86.51131221719456,0.07200000000000001,99.86706718986505,99.49234752682969,0.753060753893965,0.5868181818181818,1.0,0.0,4.571609421215472,22.841983240233485,10.714818430667421,0.0216794833886788,0.1246743950189056,0.4121690277489555,0.1476340794335281,0.22841983240233488,0.0
lof,0.0,63.08555907546249,96.3563286211138,90.33190898854517,1.0,99.90747695054817,85.525062084198,0.1761849692484338,0.036436713788862006,1.0,0.0,9.906906629705144,0.4453119821674599,10.00853355719335,0.0,0.09638498441899565,0.06721654337906,0.010861018620249808,0.004453119821674543,0.0
