test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.44642203220964
cable,99.13793103448276,96.12441582631331
capsule,37.93378540087754,88.36581209034854
carpet,96.62921348314607,98.82370641899975
grid,74.43609022556392,25.035702759462165
hazelnut,100.0,98.10972335156114
leather,100.0,99.31813843511263
metal_nut,45.8455522971652,79.37597408850117
pill,56.46481178396072,82.37295752175969
screw,93.72822299651567,97.15559210541831
tile,97.40259740259741,94.8115413792275
toothbrush,74.44444444444444,90.481942638724
transistor,99.79166666666667,95.7704108074559
wood,97.98245614035088,93.50764795449847
zipper,61.44957983193278,74.65125494821233
