test_data_name,image_auroc,pixel_auroc
bottle,100.0,98.37367754830643
cable,93.55322338830585,88.28608026679883
capsule,93.85719984044675,98.2896140672289
carpet,99.23756019261639,99.07821866289463
grid,97.6608187134503,95.99043750435577
hazelnut,99.85714285714286,98.61231451328494
leather,100.0,99.28947873724202
metal_nut,99.70674486803519,84.88409762836785
pill,90.99836333878886,96.57912785827159
screw,61.07808977249436,96.93047317450028
tile,99.56709956709958,95.42621815713102
toothbrush,100.0,98.60089820389936
transistor,95.04166666666664,88.44108509464598
wood,98.77192982456141,94.57032413881738
zipper,97.03256302521008,94.72692856229516
