test_data_name,image_auroc,pixel_auroc
candle,96.15,99.21625817127575
capsules,69.81666666666668,96.62801987781057
cashew,95.94,98.01260548674455
chewinggum,98.58,99.42727610663407
fryum,94.53999999999999,88.21175930944163
macaroni1,89.22000000000001,99.43288648962067
macaroni2,69.98999999999998,96.11427861110177
pcb1,91.13,99.7457741764717
pcb2,89.92999999999999,97.81639857003927
pcb3,92.91089108910892,99.39375670954955
pcb4,99.74257425742574,98.10178803083437
pipe_fryum,97.78,93.42835775947864
