test_data_name,image_auroc,pixel_auroc
bottle,37.77777777777778,62.59553281374196
cable,56.16566716641679,55.75197821040045
capsule,39.72875947347427,89.3853263423919
carpet,97.1107544141252,96.70299596723878
grid,98.24561403508773,98.77085864278179
hazelnut,75.46428571428572,87.3987720222971
leather,100.0,99.2829098437667
metal_nut,99.8533724340176,98.5251911119115
pill,51.44571740316422,81.10294163936551
screw,94.56855913096946,99.35364473245305
tile,67.06349206349206,58.407361437052074
toothbrush,99.44444444444444,98.57429277220808
transistor,70.45833333333333,59.336077697477144
wood,97.89473684210526,83.1400859255607
zipper,97.40021008403362,98.73407213628784
